 Tal1 Dmbx1 Emx2 Uncx Paxip1 Ctnnb1 Prdm1 Rybp Nfkb2 Tfdp2 Grhl1 Sp8 Irf2 Zfp287 Esr2 Zfp128 Vav1 Sp1 Ppargc1b Sp7 Pin1 Nfya Vsx1 Klf1 Vsx2 Mybl1 Mybl2 Rnf2 Blzf1 Topors Nr3c2 Nfia Taf6l Nr4a3 Hoxd12 Hoxd13 Ttf1 Sox9 Nr2e1 Polr2b Hltf Sox6 Pbx3 Sox5 Foxa1 Cdc5l Cebpg Ciita Rest Ets1 Mafk Tbx15 Scml2 Myb Clock Rbpj Foxc1 Zfp422 Pias3 Runx1 Ppara Relb Vdr Cdc6 Arid3a Lhx1 Hoxb8 Hoxb9 Hic1 Lhx6 Six4 Hoxb3 Zfp263 Cbfa2t3 Ehf Nhlh1 Gata6 Gata4 Gata5 Lpp Nfe2l3 Nfe2l2 Tmf1 Gli1 Tbx2 En1 En2 Hnf1a Tbx4 Zfp423 Elf1 Foxb1 Elf2 Elf4 Mxd1 Wt1 Rfx4 Bhlhe41 Sox13 Taf4b Rfx2 Sox17 Ahr Sall4 Med14 Smyd1 Sall3 Arid2 Zfp64 Pgr Trps1 Hoxa1 Bach2 Bach1 Notch3 Pknox1 Pknox2 Sin3a Etv3 Smad9 Smad5 Alx1 Egf Mn1 Nkx3-1 Rbak Gabpa Nfkbiz Zscan21 Trp73 E2f7 Esrrg Rbpjl Nfatc4 Nr5a1 Neurod4 Esrrb Tbx21 Rorc Mitf Pax7 Pax6 Pax1 Pax3 Pax2 Pax9 Zkscan17 Gfi1 Mzf1 Runx3 Smarca4 Foxd4 Foxd3 Creb1 Srebf1 Sox11 Gmeb2 Irx4 Pou3f2 Ikzf1 Tcf23 Mtf2 Npas3 Nfatc3 Nfil3 Phox2b Plag1 E2f2 Ddx3x Taf2 Pou4f1 Trim33 Tsc2 Lmx1a Nr2f2 Eomes Wwtr1 Foxo1 Ar Zfp354a Elk4 Foxo4 Sall1 Mycn Maml3 Foxp3 Atm Uaca Tbr1 Pml Lhx3 Atr Zbtb33 Ptch1 Lhx5 Barhl1 Irx5 Tfap2b Tfap2e Rxra Rxrb Gli2 Gli3 Zic4 Zic5 Zic2 Zic3 Satb1 Onecut2 Foxn4 Mnat1 Foxn1 Dlx2 Vezf1 sncg sst th vip xdh slc17a8 slc5a7 slc6a3 slc6a8 smad3 opalin pdgfra palvb reln slc17a7 lyve mfge8 mog myl14 ndnf ctss foxj1 gad1 htr3a igtp acta2 alldh1l1 camk2 chat cldn5 ngef tiam1 slc1a2 gja1 fbll1
532x493 13 6 8 11 26 18 7 22 7 7 23 14 8 13 12 11 15 6 6 5 15 16 7 21 0 28 13 12 7 14 10 28 4 8 12 10 18 13 6 24 3 17 10 17 9 12 21 16 10 23 26 21 6 24 18 12 38 14 11 20 7 24 36 10 8 8 10 26 22 26 12 6 18 8 5 13 10 2 11 30 1 22 6 12 1 10 9 17 3 26 8 4 17 10 24 9 18 13 4 4 27 14 13 15 15 13 19 19 5 15 3 5 5 11 13 26 13 18 23 15 6 5 11 26 0 17 23 3 32 9 21 21 3 30 6 11 8 9 31 20 11 14 25 10 11 14 5 33 7 13 16 12 14 12 1 6 6 8 18 5 2 9 21 3 20 7 12 14 14 18 7 13 26 0 13 12 25 5 12 5 14 13 4 7 6 20 26 22 9 8 8 8 16 17 10 8 11 5 15 11 12 1 24 26 15 8 24 18 1 11 21 14 12 10 30 11 38 12 38 8 33 15 17 26 10 47 75 18 35 13 22 29 43 28 9 53 50 31 16 22 15 29 13 43 10 27 28 10 27
664x572 17 38 25 21 18 36 15 21 20 14 20 14 23 15 6 23 14 19 20 41 20 12 30 12 24 12 19 26 15 13 19 13 23 37 15 11 24 8 13 36 10 20 16 22 37 13 39 23 10 41 38 35 32 31 30 27 13 34 25 20 18 21 21 19 13 25 30 37 13 13 17 18 24 21 24 11 23 22 17 10 34 19 12 14 26 15 40 16 13 21 5 9 20 20 12 9 18 27 20 5 17 23 20 17 34 12 21 2 15 20 38 22 28 24 17 18 17 23 17 36 24 18 28 23 11 22 19 20 38 19 21 17 11 29 20 25 19 16 6 19 11 24 14 14 21 22 34 29 21 16 46 12 17 19 8 36 14 3 20 14 17 16 29 20 25 29 28 13 27 27 12 14 26 8 14 41 17 5 25 15 21 8 11 5 13 31 45 6 22 7 7 17 21 11 13 10 13 14 20 7 22 27 38 17 21 5 20 26 7 32 15 24 8 29 54 7 89 22 53 21 53 43 33 63 18 76 48 56 71 14 48 34 46 49 22 63 30 64 39 19 47 60 47 25 24 50 27 4 29
532x862 2 14 16 12 20 50 11 20 12 8 26 24 11 30 11 21 11 16 14 15 14 12 25 8 23 12 24 19 18 9 18 28 26 23 7 11 7 17 12 23 9 22 17 22 5 18 19 7 18 8 12 13 19 9 31 9 15 18 33 13 6 17 40 19 16 10 16 27 14 18 15 10 26 33 19 11 17 9 5 5 21 19 8 19 10 12 34 6 12 16 15 3 17 16 9 12 3 6 18 7 22 17 13 27 16 13 26 38 17 16 9 19 14 10 22 3 2 13 25 11 15 27 12 30 2 15 14 10 21 4 10 26 8 22 26 50 13 31 8 24 22 8 27 15 11 34 16 14 9 5 44 19 17 28 4 16 10 18 12 12 4 22 29 7 8 25 13 8 10 47 3 19 24 16 23 25 21 34 6 14 27 13 9 6 20 14 35 21 5 32 24 10 18 52 31 15 13 26 19 14 11 16 17 34 24 14 19 13 16 27 32 11 16 24 15 3 42 15 58 5 20 14 17 33 6 44 45 30 85 5 31 35 40 31 9 40 18 31 27 9 30 62 25 22 8 23 37 32 25
601x970 7 9 17 4 10 12 17 9 8 11 7 23 5 3 9 9 7 1 9 7 7 11 7 6 20 3 18 12 1 3 15 20 6 15 6 2 8 9 8 5 3 14 5 10 17 18 11 10 20 9 5 5 12 12 18 24 16 11 17 9 7 27 10 11 8 0 7 6 11 6 10 2 12 11 8 7 8 12 3 8 7 3 12 1 4 0 8 5 2 9 5 0 1 0 12 2 4 15 9 5 4 8 11 9 10 11 4 31 3 3 15 7 10 23 6 18 12 7 10 12 28 5 6 7 5 2 10 5 0 13 16 15 3 13 2 13 8 10 2 5 1 12 4 4 8 11 12 26 2 11 27 7 4 12 5 5 2 1 9 3 15 4 0 14 13 8 12 6 13 16 0 12 22 7 5 3 14 23 8 15 3 15 11 9 20 16 19 6 6 7 9 6 23 8 2 29 7 19 1 9 0 13 13 17 0 15 7 20 21 11 20 15 3 11 4 1 16 7 16 0 1 2 5 5 2 12 12 6 44 2 27 11 27 21 3 16 11 16 19 6 12 19 12 37 6 11 33 28 8
591x1014 0 0 15 7 0 4 7 7 7 5 3 1 1 7 1 2 0 0 0 0 7 2 11 3 2 12 0 14 11 7 15 4 6 7 16 0 0 6 8 0 3 4 4 4 0 4 0 2 1 0 1 8 10 7 8 4 9 1 4 0 7 7 11 3 0 0 2 25 0 0 4 0 5 3 2 0 3 1 5 0 7 0 3 0 0 0 0 2 0 19 4 4 0 4 5 4 3 17 4 0 5 3 6 0 6 5 7 15 1 1 4 5 1 9 4 3 6 4 0 5 10 0 5 4 8 5 0 2 5 1 0 5 0 1 1 3 14 0 2 7 3 3 0 3 0 9 11 4 3 0 13 2 5 7 7 6 2 3 2 4 1 3 2 4 5 1 0 1 7 1 1 11 5 8 0 0 3 9 0 7 4 5 9 2 6 5 7 2 0 9 0 2 11 3 1 1 6 5 2 5 0 4 5 0 0 11 0 6 1 3 3 0 1 6 0 0 3 2 11 0 1 0 2 3 0 5 3 2 3 1 7 2 5 2 1 3 1 0 1 1 6 8 3 7 0 2 10 6 3
592x128 0 0 3 0 0 8 0 0 0 4 0 0 0 0 0 0 0 4 4 0 0 4 4 0 0 1 0 0 0 0 0 4 0 0 0 0 4 0 0 0 0 4 4 0 4 0 0 0 3 0 0 0 4 0 4 0 0 0 0 0 0 4 0 4 0 4 0 0 0 0 0 0 0 4 0 0 0 0 0 4 4 0 0 0 0 8 0 0 4 0 0 0 0 0 0 0 0 0 4 0 0 0 4 0 0 4 0 0 0 0 0 0 12 0 4 4 4 0 0 0 0 0 0 0 0 0 4 0 0 2 0 0 0 4 0 2 0 0 2 0 0 4 0 0 0 0 4 0 0 0 0 0 4 4 0 0 0 0 4 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 4 1 0 0 0 4 0 0 0 0 0 4 0 0 0 4 0 4 0 58 3 79 23 78 23 53 43 35 66 14 71 60 38 102 24 47 54 62 49 25 71 143 52 41 28 45 60 29 31 30 36 52 15 34
359x265 0 0 4 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 4 0 0 4 0 0 4 4 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 4 0 0 0 2 0 0 0 4 0 0 0 0 0 0 0 7 0 0 4 0 0 0 4 0 3 0 0 0 0 4 0 0 0 8 0 0 0 0 3 0 8 0 4 4 0 0 0 0 5 0 0 4 0 0 0 4 0 0 0 0 0 0 0 0 4 4 4 0 4 0 3 8 0 0 0 4 0 0 0 0 0 0 8 3 0 0 4 0 0 0 0 4 4 0 0 0 0 0 4 0 0 0 4 0 8 0 4 4 4 3 0 4 0 0 0 0 4 0 0 3 0 4 0 0 0 0 0 0 5 0 0 0 4 0 4 1 0 0 4 0 4 0 8 8 0 0 0 0 0 0 78 15 156 45 156 38 95 78 57 124 28 142 120 108 295 27 89 84 130 103 37 153 52 124 114 47 80 143 79 53 33 62 54 7 94
521x274 1 0 0 4 0 0 4 0 0 4 0 0 0 4 3 0 0 0 0 4 4 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 0 0 0 0 0 0 8 0 0 0 0 4 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 4 0 0 0 0 4 0 0 0 0 0 0 4 0 4 0 0 4 0 2 4 0 0 0 0 4 4 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 4 0 0 0 0 4 0 0 0 4 0 2 0 0 0 4 0 0 4 0 3 0 0 3 0 0 0 0 0 0 0 0 4 0 0 0 0 0 4 0 0 0 0 0 8 0 0 4 4 0 0 0 0 0 4 3 4 0 8 0 0 0 4 4 70 6 112 19 85 24 57 43 44 98 26 103 75 55 157 27 53 42 78 67 13 95 31 85 83 27 56 90 51 35 29 49 41 6 32
533x390 26 53 28 8 28 47 35 32 21 39 13 15 22 21 21 24 52 16 15 61 30 10 18 45 31 24 20 18 30 20 41 21 17 62 40 18 32 23 34 49 19 28 21 54 30 21 26 34 5 12 39 29 31 29 40 39 31 36 30 22 25 44 48 26 16 17 44 44 19 21 25 39 21 36 44 18 27 24 56 28 30 15 27 21 21 15 40 15 10 53 16 31 49 25 34 42 38 30 36 23 80 8 20 12 51 24 25 11 39 44 62 21 31 27 18 44 9 12 24 47 11 27 16 47 19 21 45 20 53 28 11 26 28 30 14 30 32 44 43 18 23 21 15 37 16 45 33 50 20 29 28 33 23 35 13 32 17 21 30 12 10 46 10 25 28 24 9 28 25 60 52 44 29 12 22 32 36 27 35 52 40 26 20 24 25 42 54 14 11 30 27 29 18 31 34 32 32 4 29 31 31 27 28 36 30 22 26 27 18 34 34 36 25 58 95 3 119 35 117 24 85 58 41 82 26 115 85 67 204 22 68 59 109 93 41 118 35 98 76 51 77 118 57 36 39 64 48 13 58
364x13 0 0 8 0 0 0 4 0 0 0 0 4 0 0 0 0 0 0 4 0 0 0 0 2 0 0 4 4 0 0 0 4 1 4 0 2 3 0 0 0 4 0 0 4 4 0 0 0 0 0 0 0 0 4 0 0 0 0 3 4 2 0 0 0 0 0 0 0 0 0 4 5 0 0 0 4 4 0 0 0 0 4 0 0 0 0 4 0 0 2 0 0 0 0 4 0 4 0 0 4 4 0 0 0 0 4 0 8 0 8 0 0 4 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 2 4 4 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 4 0 0 0 0 0 4 0 0 0 4 4 4 0 4 0 1 0 0 4 0 0 0 0 0 0 4 4 4 0 0 0 0 0 0 0 6 0 4 0 0 0 4 0 0 0 0 0 0 0 4 0 4 0 1 0 4 4 0 0 2 0 0 0 4 0 9 70 3 88 22 105 17 60 48 32 90 15 59 76 70 288 26 61 80 125 81 24 84 43 82 71 34 33 82 37 39 27 44 47 9 62
454x264 4 0 0 0 0 0 0 0 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 4 4 0 0 0 0 0 0 0 0 3 0 0 2 4 0 0 4 0 0 0 0 0 0 4 0 4 6 0 4 0 4 0 10 0 2 0 0 0 0 0 0 0 0 4 4 0 0 0 4 0 0 8 0 0 0 4 0 0 4 0 0 0 4 0 0 3 0 0 0 0 0 0 0 4 4 0 4 0 3 0 4 0 4 4 7 0 0 0 0 0 0 4 0 0 4 0 4 0 0 5 0 0 4 0 0 0 4 4 0 0 0 0 1 0 4 0 4 0 0 0 4 0 0 0 4 0 2 0 0 0 4 0 0 0 4 0 0 4 0 4 0 0 0 0 8 0 4 0 0 4 3 0 4 0 0 0 0 4 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 90 8 116 34 113 32 80 55 55 83 29 107 82 57 206 24 64 77 96 68 30 118 29 94 66 48 70 98 57 40 38 51 42 7 67
417x487 26 22 27 4 32 29 15 7 8 24 7 25 15 10 13 14 21 19 19 30 13 7 11 17 8 8 18 18 26 8 39 18 12 36 13 10 17 13 7 22 4 35 5 7 13 19 11 14 13 7 23 6 14 15 6 11 17 18 19 19 11 32 31 31 23 22 32 44 31 15 14 11 10 18 9 3 9 20 18 4 7 13 5 9 7 3 12 19 17 22 6 10 23 13 15 20 13 13 15 11 23 15 25 20 12 3 17 8 11 8 18 6 7 10 8 4 12 16 11 21 20 23 2 20 18 13 8 22 36 20 21 32 26 26 18 10 16 14 6 10 9 15 11 8 17 19 8 29 12 16 15 14 23 21 25 9 2 10 18 7 3 17 7 6 13 9 28 16 25 23 14 14 27 16 10 9 12 15 17 27 15 8 12 15 24 13 20 10 14 19 30 25 20 11 14 12 25 21 16 13 25 14 12 21 22 8 12 5 24 7 28 22 11 20 41 2 67 17 53 18 44 35 20 55 17 58 40 47 79 15 29 38 45 41 17 62 17 56 40 22 44 60 40 21 23 33 33 6 19
696x617 28 28 36 21 16 72 30 14 7 28 14 29 22 19 12 22 23 32 15 32 22 35 13 14 27 24 27 14 30 10 42 36 17 39 43 14 44 21 12 41 17 27 33 43 27 23 21 20 15 11 22 20 20 25 28 38 26 13 25 18 37 39 26 43 11 22 40 45 27 20 40 22 27 28 13 21 17 14 21 29 41 44 8 15 23 24 24 15 25 39 11 24 11 22 20 45 12 35 11 11 37 11 31 10 32 11 17 38 16 26 29 21 20 31 21 32 24 18 29 27 40 26 26 29 24 33 19 14 42 26 19 33 22 37 22 35 18 16 17 16 18 42 23 16 25 23 32 31 23 30 58 44 10 27 32 14 21 27 31 15 26 19 25 19 6 27 17 19 37 22 26 25 24 33 17 25 28 37 24 39 11 19 20 14 30 31 37 18 18 17 33 13 23 22 42 9 27 27 28 15 44 15 47 49 11 28 34 10 34 34 28 20 30 18 59 7 96 34 84 25 64 43 40 81 25 92 81 63 164 19 71 59 86 71 33 104 33 68 63 38 57 88 47 45 40 40 47 11 54
471x656 39 16 39 34 44 68 41 48 23 47 38 62 35 45 22 67 13 38 28 44 40 51 16 37 42 41 20 48 33 59 46 44 29 91 12 17 31 26 31 47 19 29 30 72 19 25 34 33 39 28 40 36 43 27 36 60 47 20 44 35 25 56 35 67 30 51 41 62 22 18 52 29 50 39 22 27 36 17 37 46 30 30 49 29 25 33 60 22 22 73 32 32 34 39 66 46 18 30 48 25 57 30 47 28 53 26 54 35 18 25 42 30 39 39 25 53 20 33 30 33 27 47 33 54 24 43 34 37 55 30 28 37 36 38 30 55 25 47 9 46 24 45 37 54 45 49 29 65 34 48 78 20 52 45 26 46 18 29 37 14 14 10 40 32 29 30 25 42 70 39 25 25 79 60 19 48 50 48 52 74 40 27 18 31 38 50 45 47 43 12 51 18 51 39 57 38 46 36 32 44 22 14 42 55 43 55 29 59 47 35 47 40 9 73 97 6 132 39 168 34 94 53 43 90 38 134 82 66 263 34 65 88 145 72 28 146 41 102 82 51 86 174 75 63 39 77 53 10 69
799x922 28 2 13 0 12 29 16 3 6 9 5 5 3 3 5 15 15 4 1 9 9 10 4 5 13 10 8 15 4 3 12 13 4 16 2 2 9 9 0 0 8 0 10 11 12 0 4 3 9 2 12 3 13 16 23 17 16 5 14 6 9 28 5 8 10 0 3 16 9 6 12 4 6 2 1 8 10 4 6 13 3 10 10 3 0 7 0 7 2 13 10 10 15 9 0 1 12 7 3 11 15 6 2 22 6 5 6 11 13 9 11 7 8 4 3 9 13 7 10 9 8 11 1 24 6 13 5 6 2 1 11 10 3 5 5 26 1 18 2 4 7 1 16 11 7 12 0 14 7 0 7 15 15 18 0 13 9 1 8 10 0 5 0 22 0 5 7 7 6 5 0 4 19 12 20 7 30 36 2 10 16 3 10 20 8 0 6 12 3 11 27 3 0 16 10 10 4 9 2 7 19 11 6 3 15 6 7 10 12 12 17 16 5 9 1 1 22 6 28 1 2 6 4 11 5 25 15 12 52 3 9 9 19 18 1 18 7 19 10 2 7 30 15 37 6 10 19 3 13
233x21 3 4 0 0 4 2 4 0 0 0 0 4 4 0 0 7 0 0 0 0 0 4 0 0 0 0 0 0 3 0 4 0 4 8 4 1 0 0 0 0 0 0 0 0 0 4 0 8 4 0 4 4 0 4 4 4 0 4 4 4 0 4 4 4 0 0 0 4 4 0 0 0 0 4 7 0 4 0 0 0 4 0 0 0 4 0 0 2 0 4 0 0 0 0 2 4 0 0 4 7 0 4 0 0 8 0 0 0 0 4 0 0 4 11 0 0 0 0 0 0 0 4 0 4 0 0 0 0 4 0 1 0 0 0 8 4 0 0 0 4 0 0 0 0 0 4 0 4 8 8 0 0 0 0 5 4 0 0 4 0 0 7 0 1 0 0 0 0 0 0 0 4 0 0 4 0 3 4 0 0 0 5 0 4 0 4 0 4 4 0 0 0 4 4 8 0 0 0 1 4 0 0 0 4 0 7 3 0 0 4 8 0 0 0 33 2 54 32 104 10 102 27 18 86 14 54 72 34 207 18 54 38 66 80 6 45 29 60 61 14 29 77 25 21 23 22 60 47 63
452x200 0 0 0 4 0 4 0 4 7 0 0 4 0 0 0 4 0 0 12 4 4 0 8 4 0 0 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 4 4 2 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 4 0 4 0 0 0 0 0 0 0 0 4 0 0 4 0 0 0 0 0 0 1 1 0 0 0 3 0 0 0 0 0 0 8 0 0 0 4 0 0 0 0 0 0 0 0 4 4 0 0 0 0 4 4 4 0 0 0 8 3 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 4 0 0 0 0 8 0 0 0 0 0 0 0 4 0 0 0 1 0 0 4 0 0 8 1 4 0 0 0 11 8 0 0 0 0 0 0 0 0 5 0 4 0 0 0 0 0 0 4 0 0 0 4 3 4 0 0 0 1 0 0 0 0 0 0 4 0 0 63 16 113 37 110 40 82 58 38 95 20 103 71 54 153 22 73 58 81 76 25 97 37 89 79 42 63 90 43 40 41 33 45 8 58
429x540 31 11 33 23 38 55 36 38 8 29 19 31 20 18 25 12 24 13 23 38 19 42 17 15 18 17 27 24 18 29 26 24 23 31 17 13 29 16 15 44 20 18 21 47 13 21 28 20 18 19 30 23 21 18 28 32 33 25 22 16 35 27 20 37 16 23 32 27 24 26 24 37 37 20 38 20 13 17 23 21 21 14 25 31 15 10 35 16 20 23 21 13 42 19 35 25 10 17 16 23 41 25 31 33 31 10 11 23 7 30 33 29 43 15 10 39 23 25 30 15 15 26 10 23 28 28 32 7 47 5 12 31 34 25 29 29 6 17 22 14 26 32 26 32 12 31 10 49 7 36 44 17 15 25 9 46 12 19 17 19 36 36 9 12 15 22 20 18 21 46 16 14 30 19 26 32 8 25 12 36 16 7 12 10 25 34 39 18 34 18 25 14 31 24 23 10 31 16 23 32 16 13 20 50 21 17 19 29 28 35 18 16 15 48 73 10 105 38 81 30 73 41 45 92 25 85 76 54 177 22 59 57 92 69 19 104 32 80 52 18 67 89 74 34 38 60 44 6 33
356x550 23 15 17 9 9 16 15 10 9 6 11 13 4 9 7 12 9 23 2 10 11 9 4 2 10 8 8 16 4 0 12 5 10 13 3 7 17 6 8 15 6 14 10 12 11 15 7 5 11 14 10 8 4 7 4 12 11 5 1 13 7 18 12 14 7 13 2 12 13 10 8 24 16 7 7 2 6 5 17 12 4 8 10 16 12 5 5 10 8 12 8 15 16 3 22 16 11 0 4 7 14 14 13 1 9 3 13 7 3 13 4 15 1 19 10 24 0 6 2 4 18 12 24 7 2 0 4 15 11 7 13 15 9 35 7 12 5 16 10 12 7 11 16 17 7 16 8 16 11 8 9 11 6 22 2 9 0 16 10 5 5 2 4 5 8 13 11 10 14 7 3 11 13 8 9 16 17 3 20 7 6 13 1 7 20 21 37 18 3 8 4 5 12 17 11 11 3 16 15 5 11 9 20 8 6 13 8 17 27 9 13 6 15 6 16 4 38 13 30 9 26 20 10 29 8 24 26 20 47 3 13 22 24 25 8 30 7 23 16 9 17 33 14 62 10 20 13 5 19
539x719 20 4 40 17 37 30 24 39 7 12 34 23 14 18 14 14 20 21 17 29 10 10 32 10 25 10 23 7 41 8 17 43 12 29 22 3 37 19 14 22 7 33 42 34 22 24 32 21 10 30 32 35 25 13 21 34 25 30 8 17 11 18 35 23 17 23 10 34 18 22 19 33 17 25 23 7 13 8 23 24 34 18 35 27 18 24 27 8 24 30 12 19 17 12 26 29 17 15 10 10 19 12 29 43 12 17 21 13 13 26 21 33 39 25 16 39 25 47 27 21 24 21 36 20 19 25 8 28 31 31 23 23 24 20 25 26 11 13 13 19 21 31 5 35 20 35 10 11 20 40 30 25 26 16 7 48 21 9 11 12 21 15 11 32 18 26 42 19 45 32 13 48 22 16 28 47 28 16 20 18 22 34 23 29 8 27 49 23 22 22 15 21 28 20 33 10 42 16 29 16 20 15 25 12 14 6 10 33 18 26 36 20 8 26 45 4 92 41 80 19 41 40 20 51 30 80 66 61 64 15 41 48 56 61 18 67 31 73 47 24 67 70 45 29 20 26 30 10 39
417x57 3 0 4 0 0 4 0 0 0 0 0 4 0 0 0 0 4 0 0 4 1 0 4 0 8 0 4 0 0 0 0 0 0 4 4 0 4 4 0 0 4 0 0 0 2 4 0 0 4 0 0 0 0 0 0 0 3 4 0 8 0 0 0 0 0 0 0 4 0 0 4 4 4 0 0 0 0 0 4 0 4 0 0 4 0 0 0 0 4 4 0 0 3 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 9 0 0 0 3 0 0 4 4 4 4 0 3 0 0 0 0 4 0 0 1 0 0 0 0 0 8 0 0 0 0 4 0 4 0 0 0 6 4 0 4 8 0 0 0 0 4 0 0 0 3 0 0 0 4 0 0 3 11 0 0 0 3 0 0 8 0 0 0 4 2 0 0 4 4 0 0 0 0 4 0 0 0 7 0 0 0 0 0 0 0 4 4 0 4 4 0 4 0 0 3 86 5 137 44 141 29 68 73 59 100 21 89 89 79 174 24 63 74 91 90 32 83 37 96 77 33 59 72 38 45 29 48 51 21 65
634x613 36 26 29 16 26 34 19 25 7 24 29 30 3 3 4 32 10 16 6 34 26 34 21 7 16 20 21 14 42 18 17 12 9 40 19 11 31 17 15 39 15 25 24 48 10 32 17 20 13 39 22 7 21 19 27 15 15 24 14 14 13 20 25 32 19 17 26 21 19 30 12 36 8 21 26 12 21 5 33 34 12 4 19 16 32 19 19 14 25 26 17 4 12 25 17 33 18 20 14 22 17 24 28 14 15 10 12 26 18 23 23 8 27 12 13 34 13 28 35 29 27 18 6 19 17 31 14 12 36 15 23 19 26 39 9 27 23 21 1 15 22 23 22 35 42 23 25 33 12 25 21 20 12 34 29 31 7 23 16 10 11 28 28 17 20 14 24 21 27 27 17 21 44 27 3 35 32 22 39 16 26 9 29 11 13 20 41 19 19 10 26 18 17 15 18 20 14 21 11 20 16 22 26 20 41 22 22 21 21 26 15 18 10 46 47 7 81 25 77 20 42 32 19 49 16 67 64 44 121 17 43 33 57 38 21 69 16 57 43 34 52 84 31 30 15 35 27 6 30
718x713 31 13 12 25 29 30 22 30 15 38 10 24 18 20 24 15 18 15 19 28 8 14 19 21 41 22 6 16 31 14 14 10 12 21 36 30 14 27 37 65 16 22 24 29 32 11 21 29 19 19 10 23 7 22 11 35 27 28 16 14 16 38 15 46 15 35 22 3 34 20 5 38 19 24 19 19 20 8 20 13 10 20 19 18 38 14 13 9 21 27 8 25 19 11 19 17 20 20 24 13 16 27 25 16 7 10 13 22 28 15 26 12 28 19 9 12 11 27 18 19 21 29 39 20 12 26 32 11 41 17 21 33 20 28 16 25 16 19 17 21 15 27 28 31 24 44 16 22 15 27 23 29 9 18 7 18 17 7 26 20 14 10 17 16 25 31 19 17 30 26 14 28 33 17 27 24 41 23 39 19 26 13 8 35 6 26 35 16 20 16 22 13 21 20 25 19 22 9 25 20 27 15 26 36 12 34 37 14 22 7 24 47 34 30 37 3 72 32 92 10 68 39 32 47 20 79 61 50 71 14 55 59 75 45 17 68 36 56 45 14 53 53 50 38 30 37 31 0 27
465x758 12 9 21 20 23 36 24 18 15 14 17 13 6 30 11 18 1 16 18 37 27 22 13 27 21 9 19 16 10 8 31 23 9 22 14 11 13 17 16 14 2 25 12 29 19 19 18 30 28 14 49 21 14 5 5 17 10 17 15 7 10 13 18 20 9 16 27 16 12 16 17 31 6 33 39 4 11 18 25 7 19 15 22 19 14 19 26 10 14 8 18 16 7 5 27 18 28 33 11 6 15 14 13 32 34 26 21 14 10 27 13 6 11 10 8 23 20 24 10 27 23 18 14 5 10 24 13 8 25 12 10 15 11 8 7 14 8 6 16 16 19 21 26 24 4 36 12 30 8 34 21 13 8 16 12 24 5 6 16 7 7 8 14 14 21 15 14 25 9 29 22 9 29 14 11 9 26 11 17 11 19 15 3 7 20 23 27 12 16 10 15 16 20 22 18 15 17 11 13 19 11 10 18 7 15 12 12 24 16 41 32 14 27 29 49 2 105 28 57 17 31 23 22 52 11 47 50 50 97 16 48 37 44 49 17 71 23 62 53 22 48 84 50 21 17 51 19 11 36
625x829 16 21 16 39 23 66 37 40 37 31 25 49 7 35 20 40 18 30 16 23 19 58 24 37 36 17 32 35 30 43 36 47 17 47 21 8 42 21 24 52 8 21 29 33 38 18 37 45 23 41 64 9 26 15 24 36 30 36 56 27 18 55 35 67 35 21 22 31 19 17 17 40 38 31 18 29 31 19 27 28 23 12 19 23 30 18 35 20 42 28 12 8 48 29 21 16 10 26 40 33 39 30 21 8 36 17 19 41 27 15 47 19 53 32 29 33 31 32 28 17 27 31 10 29 23 49 22 40 45 19 29 28 33 11 22 22 10 26 21 27 35 12 18 49 25 16 33 32 25 33 45 42 25 43 14 39 11 19 24 30 35 24 37 20 36 27 30 18 45 68 32 36 50 16 17 23 59 49 36 76 30 31 26 23 14 25 45 27 10 42 21 28 33 17 53 13 34 21 31 27 27 17 38 35 34 48 42 38 39 26 24 26 26 32 48 7 84 27 99 14 43 33 26 54 14 92 59 42 152 8 51 62 79 50 17 72 24 64 53 22 53 74 41 35 27 33 39 5 37
