 Tal1 Dmbx1 Emx2 Uncx Paxip1 Ctnnb1 Prdm1 Rybp Nfkb2 Tfdp2 Grhl1 Sp8 Irf2 Zfp287 Esr2 Zfp128 Vav1 Sp1 Ppargc1b Sp7 Pin1 Nfya Vsx1 Klf1 Vsx2 Mybl1 Mybl2 Rnf2 Blzf1 Topors Nr3c2 Nfia Taf6l Nr4a3 Hoxd12 Hoxd13 Ttf1 Sox9 Nr2e1 Polr2b Hltf Sox6 Pbx3 Sox5 Foxa1 Cdc5l Cebpg Ciita Rest Ets1 Mafk Tbx15 Scml2 Myb Clock Rbpj Foxc1 Zfp422 Pias3 Runx1 Ppara Relb Vdr Cdc6 Arid3a Lhx1 Hoxb8 Hoxb9 Hic1 Lhx6 Six4 Hoxb3 Zfp263 Cbfa2t3 Ehf Nhlh1 Gata6 Gata4 Gata5 Lpp Nfe2l3 Nfe2l2 Tmf1 Gli1 Tbx2 En1 En2 Hnf1a Tbx4 Zfp423 Elf1 Foxb1 Elf2 Elf4 Mxd1 Wt1 Rfx4 Bhlhe41 Sox13 Taf4b Rfx2 Sox17 Ahr Sall4 Med14 Smyd1 Sall3 Arid2 Zfp64 Pgr Trps1 Hoxa1 Bach2 Bach1 Notch3 Pknox1 Pknox2 Sin3a Etv3 Smad9 Smad5 Alx1 Egf Mn1 Nkx3-1 Rbak Gabpa Nfkbiz Zscan21 Trp73 E2f7 Esrrg Rbpjl Nfatc4 Nr5a1 Neurod4 Esrrb Tbx21 Rorc Mitf Pax7 Pax6 Pax1 Pax3 Pax2 Pax9 Zkscan17 Gfi1 Mzf1 Runx3 Smarca4 Foxd4 Foxd3 Creb1 Srebf1 Sox11 Gmeb2 Irx4 Pou3f2 Ikzf1 Tcf23 Mtf2 Npas3 Nfatc3 Nfil3 Phox2b Plag1 E2f2 Ddx3x Taf2 Pou4f1 Trim33 Tsc2 Lmx1a Nr2f2 Eomes Wwtr1 Foxo1 Ar Zfp354a Elk4 Foxo4 Sall1 Mycn Maml3 Foxp3 Atm Uaca Tbr1 Pml Lhx3 Atr Zbtb33 Ptch1 Lhx5 Barhl1 Irx5 Tfap2b Tfap2e Rxra Rxrb Gli2 Gli3 Zic4 Zic5 Zic2 Zic3 Satb1 Onecut2 Foxn4 Mnat1 Foxn1 Dlx2 Vezf1 sncg sst th vip xdh slc17a8 slc5a7 slc6a3 slc6a8 smad3 opalin pdgfra palvb reln slc17a7 lyve mfge8 mog myl14 ndnf ctss foxj1 gad1 htr3a igtp acta2 alldh1l1 camk2 chat cldn5 ngef tiam1 slc1a2 gja1 fbll1
620x861 18 15 27 33 28 62 31 19 19 27 13 46 3 18 16 26 14 17 16 36 31 40 28 15 24 26 34 28 36 14 60 49 26 32 22 8 41 12 30 38 18 24 19 37 17 21 22 21 27 21 30 39 18 15 41 28 19 21 22 10 16 24 39 36 19 28 15 27 35 23 23 46 24 13 45 38 16 21 18 27 16 13 20 18 6 28 27 13 38 20 23 8 35 26 15 29 16 19 29 20 34 23 18 49 28 14 28 36 26 18 38 20 42 27 29 33 26 27 28 41 22 30 35 6 16 41 39 30 56 47 28 33 36 27 3 29 36 15 32 19 31 12 31 43 12 37 22 31 14 14 47 19 8 33 23 19 6 13 24 23 30 16 39 23 11 17 17 20 42 19 41 24 21 42 34 29 25 62 31 60 23 14 16 32 30 42 37 22 8 27 10 22 32 33 18 27 31 23 24 27 47 12 21 26 33 50 13 30 40 24 27 27 19 45 27 10 56 25 65 16 27 19 19 32 15 61 42 46 96 9 14 24 23 49 16 44 16 56 31 24 42 51 60 31 7 34 35 6 34
334x102 1 15 11 12 9 19 24 11 6 8 7 18 9 10 10 20 10 13 10 7 13 10 5 16 16 3 4 23 21 6 12 10 5 14 6 8 18 0 12 8 3 13 9 33 2 18 9 3 12 31 8 9 1 23 4 22 6 12 14 14 20 12 8 21 3 17 8 4 11 6 18 14 6 4 16 13 10 13 16 3 8 16 6 24 7 7 5 7 16 3 18 10 14 5 7 5 0 16 8 6 12 6 14 14 3 16 5 7 4 3 8 17 14 12 11 19 1 12 2 10 13 14 9 34 16 3 7 3 12 1 5 23 17 3 6 6 11 22 3 22 11 4 22 8 4 4 19 23 6 15 11 2 3 19 7 1 3 4 2 8 11 10 17 7 13 16 7 0 19 13 9 13 13 11 10 8 12 18 10 15 10 9 11 13 8 33 23 8 5 9 13 5 6 4 26 4 11 6 25 1 11 14 24 19 13 6 25 13 16 9 22 9 2 17 18 3 27 10 31 8 13 13 8 20 9 31 29 12 53 4 11 17 17 19 13 18 10 27 21 14 20 36 17 49 11 26 29 10 26
447x285 17 5 16 20 12 42 20 27 5 10 8 30 12 24 10 13 11 13 25 19 32 13 20 9 19 15 7 16 7 13 15 11 24 30 25 10 21 5 13 9 13 7 28 27 6 11 18 9 20 10 21 26 14 15 19 30 16 4 18 19 15 31 25 23 21 6 16 19 27 11 19 35 35 20 18 15 14 10 6 12 9 18 23 10 6 19 19 11 25 37 4 5 23 14 21 15 11 19 17 10 22 13 10 5 9 15 18 27 9 14 12 10 19 15 15 10 22 14 19 16 23 12 9 7 23 19 16 10 25 19 13 23 22 24 8 21 8 18 10 7 18 9 17 17 8 25 11 16 11 20 7 6 5 20 3 23 7 18 4 27 15 4 19 28 16 9 15 9 18 18 12 8 21 21 10 17 21 15 22 34 19 15 10 14 24 16 14 9 15 22 25 12 28 29 15 9 8 11 24 14 19 5 25 14 13 22 14 43 27 10 12 9 20 20 30 7 53 24 63 35 30 24 26 45 16 54 32 26 25 15 21 25 32 35 14 53 66 84 22 15 29 16 32 27 9 27 27 5 29
541x537 19 15 12 21 19 40 31 34 14 15 30 27 10 19 30 18 15 25 14 44 12 15 14 18 30 17 19 26 10 24 9 32 21 46 19 9 21 19 16 8 30 19 23 43 13 20 23 30 7 26 31 33 8 8 24 10 11 19 20 13 19 27 10 42 9 15 20 27 14 38 25 21 28 21 14 27 19 10 29 15 11 9 32 12 12 8 18 22 18 23 13 11 37 27 13 19 19 29 16 20 15 9 14 23 19 15 14 28 16 20 46 19 26 21 21 21 29 27 14 12 21 22 23 31 11 35 9 9 21 23 27 55 32 17 18 25 10 29 26 18 27 9 20 30 26 20 8 27 16 18 29 0 17 25 19 11 15 20 24 15 8 15 31 31 25 16 9 19 28 22 27 17 27 16 19 15 27 15 23 24 17 32 12 24 28 31 27 31 3 15 10 9 20 22 6 21 8 24 12 23 33 5 12 20 20 18 38 16 56 5 7 7 8 23 53 23 64 26 58 22 54 38 31 56 29 92 52 44 91 25 35 58 37 48 23 77 41 53 45 18 53 80 46 18 23 38 44 18 39
638x774 10 6 24 10 17 7 12 19 12 8 16 22 9 9 12 8 13 9 25 9 25 4 12 1 27 30 2 15 14 16 23 7 13 15 11 16 8 16 10 23 20 7 16 17 17 9 17 7 20 6 19 32 11 10 7 15 11 20 7 4 10 8 13 22 14 17 14 16 13 19 22 23 9 20 14 13 8 5 12 18 5 10 16 5 17 44 16 17 18 7 6 10 9 19 15 14 10 20 7 12 16 10 7 15 16 15 23 21 19 6 22 6 16 11 3 14 11 21 26 19 12 23 1 12 10 12 16 22 7 21 32 7 19 1 6 11 6 4 12 6 8 6 10 20 18 23 6 21 1 2 13 18 13 12 8 17 9 14 6 15 5 25 14 20 18 20 19 16 17 22 28 9 16 7 16 19 4 21 10 28 2 6 20 19 16 4 14 13 13 10 6 16 20 50 5 19 8 22 14 19 16 6 29 15 2 15 5 18 22 15 22 11 11 17 32 10 47 13 40 7 23 16 28 21 4 47 26 27 57 10 14 27 16 28 9 40 12 34 30 12 31 38 33 14 11 19 10 10 17
516x955 8 9 9 20 16 21 14 7 5 4 13 12 9 14 5 2 2 9 7 15 10 0 9 3 18 14 5 16 11 13 21 9 10 8 5 6 15 5 2 18 9 11 10 9 0 10 22 4 11 7 14 7 3 11 4 10 17 10 14 2 9 3 7 16 10 13 32 20 8 12 20 21 17 10 9 9 14 8 13 9 5 6 7 14 15 16 17 6 16 12 6 9 13 12 9 8 5 9 5 11 10 9 10 24 10 2 11 14 11 15 2 9 1 8 5 25 16 13 8 17 17 1 11 27 13 7 4 6 4 16 4 10 4 7 11 11 12 22 0 10 12 1 13 16 11 17 25 8 6 8 14 4 11 1 0 14 9 16 6 5 7 5 7 6 0 0 17 4 13 6 1 21 15 12 13 14 7 12 12 20 7 12 11 11 10 7 6 11 9 10 5 11 13 16 6 13 24 15 12 28 5 11 14 17 20 7 11 12 6 7 20 22 13 11 7 12 23 8 35 1 17 15 10 14 6 20 20 17 33 2 2 12 7 12 7 29 18 21 18 7 15 22 16 10 7 17 5 7 20
618x983 27 9 34 21 17 71 9 39 12 22 5 36 14 25 10 13 18 28 24 34 14 9 22 16 34 20 18 7 8 27 77 10 7 31 24 17 35 18 11 37 17 19 14 28 16 19 32 37 10 8 24 12 9 30 27 10 15 38 27 9 28 35 46 12 21 8 19 13 12 29 19 34 13 18 18 15 11 9 23 17 13 16 9 35 10 18 33 9 12 13 19 8 11 37 22 21 10 10 25 17 36 25 19 25 12 14 34 19 14 4 24 23 13 19 24 46 9 22 16 27 19 5 14 18 31 4 7 26 38 44 16 15 8 25 36 14 20 14 19 18 8 18 14 22 16 13 19 44 21 12 23 28 10 11 8 26 8 35 19 20 10 5 17 13 9 14 16 20 18 18 21 18 8 24 21 21 9 23 9 21 24 15 9 10 22 20 16 20 21 2 22 18 18 28 14 9 15 24 11 12 13 28 42 15 7 26 32 21 32 33 17 12 2 33 7 5 35 19 42 9 20 19 11 34 2 23 31 25 34 6 10 14 26 18 7 29 10 32 24 5 31 33 18 14 7 21 20 13 23
429x108 4 21 8 5 16 39 23 10 5 17 2 16 11 2 6 18 7 4 8 20 1 19 2 9 14 7 10 24 13 11 6 11 8 10 15 7 15 24 5 6 9 9 12 19 1 6 7 4 10 10 10 5 9 12 13 16 10 6 4 5 11 13 9 20 5 9 5 17 26 1 14 8 5 2 12 13 4 4 11 20 5 19 25 22 8 4 16 1 20 14 6 3 5 5 4 17 13 7 3 4 23 5 5 13 15 6 16 25 8 2 7 20 17 10 11 28 1 6 17 15 6 3 3 37 9 8 15 0 14 5 8 28 15 22 5 27 0 9 13 9 9 12 16 12 16 5 13 28 9 19 13 9 7 22 10 10 4 16 5 2 5 4 1 19 13 9 9 7 9 21 10 4 13 6 6 17 30 36 9 25 10 20 14 11 8 17 11 7 9 4 12 4 25 12 26 4 11 16 25 5 10 13 0 9 14 18 10 13 16 14 6 0 5 21 15 26 21 10 34 11 18 13 6 18 8 29 14 20 48 4 15 16 18 13 9 37 21 32 21 12 16 31 22 10 6 16 18 2 29
521x363 19 19 25 33 28 46 42 34 9 21 18 39 28 25 4 31 13 11 15 32 22 34 11 4 17 16 3 11 29 22 23 23 18 39 41 11 24 23 17 13 13 27 6 33 13 23 37 13 18 30 24 18 4 7 27 14 23 14 19 15 20 25 22 19 39 20 15 23 7 16 25 45 26 20 32 20 20 10 14 18 32 37 3 12 6 6 26 8 34 15 14 5 27 11 11 10 8 15 13 6 28 24 19 14 23 3 23 26 9 23 8 16 19 22 33 27 11 30 27 19 33 15 13 3 11 38 21 6 34 14 23 36 29 20 13 24 14 14 8 46 3 21 7 16 31 27 7 37 16 22 52 22 16 18 21 18 3 22 11 26 5 16 17 21 10 13 28 36 23 15 4 12 28 23 23 30 13 39 6 15 21 27 29 13 11 12 28 14 18 17 26 16 14 17 26 20 21 41 13 34 24 10 15 17 26 44 5 13 36 26 15 16 6 21 56 9 74 28 46 19 45 36 28 50 15 71 44 42 95 18 32 39 33 41 29 61 26 61 33 25 50 57 49 38 19 46 45 10 43
634x554 39 11 26 20 21 69 40 36 18 18 26 63 24 9 29 21 22 36 27 32 24 25 31 15 31 12 28 19 26 32 43 27 10 24 32 24 25 17 27 29 18 33 14 52 24 44 38 15 19 31 23 35 19 31 27 30 25 34 34 12 28 35 22 41 13 9 34 21 47 28 50 21 21 28 16 27 24 4 22 23 16 28 26 9 13 20 26 22 18 38 17 16 26 27 23 13 23 19 15 32 45 30 21 25 29 32 20 18 35 18 26 17 16 14 17 52 34 35 50 38 21 16 13 20 15 41 15 7 49 17 32 70 27 18 13 40 20 37 27 27 23 26 28 47 15 31 25 33 16 12 25 12 28 39 14 22 11 34 37 20 24 17 14 27 18 23 33 35 31 19 27 31 35 30 28 32 47 27 30 41 19 13 21 29 30 45 27 33 36 8 35 19 38 30 28 25 16 35 19 18 42 47 37 11 11 24 26 33 29 25 28 33 20 42 78 9 76 24 80 25 51 35 20 45 13 100 44 52 104 26 28 50 53 52 31 69 60 53 42 31 60 67 41 25 21 49 42 12 35
800x791 20 23 26 8 8 36 12 26 3 24 10 18 22 20 13 12 4 12 2 20 14 19 26 7 16 5 15 12 21 16 24 10 22 9 22 12 19 9 13 15 29 9 11 24 4 7 15 10 11 11 18 16 4 8 27 9 5 13 15 8 12 7 14 26 26 12 29 20 10 13 38 50 28 19 23 19 8 2 13 14 19 9 12 10 14 17 10 17 20 15 14 4 12 4 5 17 10 11 17 10 23 23 4 9 20 22 12 21 11 6 24 8 16 15 7 23 6 15 15 10 20 12 9 14 13 5 41 18 12 20 23 25 11 10 14 2 16 12 1 21 9 14 26 16 14 16 24 14 15 18 11 21 21 12 4 12 11 24 16 15 15 16 23 21 14 21 26 29 12 9 15 20 25 21 18 36 17 40 15 22 23 9 9 19 13 9 26 2 9 8 27 7 29 34 14 6 37 5 14 25 20 11 24 38 22 14 13 17 23 25 25 23 9 27 10 4 41 16 38 11 21 18 25 20 4 41 29 23 47 3 11 17 21 25 8 39 19 37 19 7 22 31 24 10 9 19 31 9 22
476x1011 0 8 0 0 0 3 15 2 6 5 2 0 0 0 2 2 5 0 6 0 1 2 7 0 0 6 0 0 2 0 2 3 0 0 3 0 4 4 0 3 4 4 3 12 0 5 7 0 16 4 3 0 0 14 1 1 2 1 6 0 2 4 4 0 4 0 4 0 0 7 0 2 2 3 1 7 0 0 1 0 0 3 0 0 0 0 3 5 2 5 5 0 2 5 3 2 10 6 0 4 6 3 0 2 2 9 4 10 4 1 0 8 0 0 5 0 0 9 4 4 13 2 3 0 1 4 2 1 0 0 0 7 4 5 7 3 2 4 3 0 3 5 2 1 6 7 9 7 1 6 0 0 0 4 0 6 0 10 2 6 2 0 10 6 0 5 5 1 1 4 3 7 1 0 0 7 6 1 7 0 3 2 6 2 3 3 0 3 5 0 3 5 8 0 5 0 0 12 0 19 3 17 3 0 6 8 2 5 8 5 6 5 2 8 1 2 4 3 9 0 0 3 0 5 0 1 3 3 1 0 1 3 2 3 1 5 2 5 0 0 3 3 4 4 0 5 14 11 8
537x96 7 13 9 1 12 66 27 9 2 23 9 15 10 10 9 12 17 13 3 19 18 15 13 33 11 4 8 2 14 12 9 13 16 24 18 26 13 7 3 16 12 3 27 16 7 8 7 16 23 17 6 12 5 27 24 8 14 1 1 1 8 10 12 25 8 6 6 15 23 1 9 22 9 8 21 11 21 5 9 10 9 7 7 11 13 28 10 14 9 13 15 5 2 8 20 1 9 5 4 3 25 10 14 8 9 9 5 8 7 9 10 20 5 13 13 13 8 0 24 7 12 28 13 15 15 9 11 9 24 11 6 14 8 20 9 8 12 13 5 3 17 11 5 9 19 22 9 19 4 22 16 14 8 25 6 13 2 13 9 13 9 10 0 17 15 4 2 11 1 4 3 23 28 3 13 15 21 5 9 39 8 13 12 22 8 6 11 12 1 9 10 14 15 33 15 8 13 0 15 16 7 7 19 11 9 10 9 10 15 10 14 10 29 6 7 0 18 11 25 9 24 26 6 9 14 26 19 10 44 0 0 11 19 14 12 34 29 18 20 7 16 34 11 13 13 19 37 5 23
408x306 15 24 20 35 22 54 26 17 16 28 11 15 5 11 8 15 13 21 19 25 22 2 7 12 6 3 4 16 21 24 33 20 10 26 17 3 23 17 28 13 12 3 12 19 12 3 26 15 15 13 18 23 3 10 21 16 11 3 35 18 15 17 19 12 21 8 14 25 20 16 7 26 31 20 24 8 15 8 6 6 20 0 5 12 11 12 18 17 15 21 23 4 10 7 23 14 15 6 4 11 17 14 13 21 18 9 4 6 14 16 5 12 26 12 8 22 7 26 18 11 12 14 7 16 19 10 21 14 19 10 8 12 6 12 13 7 5 9 6 11 17 22 12 18 7 7 23 12 12 6 15 7 5 20 7 8 5 3 11 6 10 10 5 21 10 16 15 26 9 16 9 19 18 18 15 29 11 19 27 11 11 10 22 15 13 13 23 3 11 24 9 6 10 16 6 19 14 19 9 18 17 34 13 14 4 7 8 11 15 7 16 16 27 9 34 45 51 8 41 12 29 28 15 47 16 43 24 32 68 8 7 23 33 41 11 60 7 41 32 24 32 38 27 23 14 21 26 6 34
572x344 18 14 34 22 11 77 22 25 18 7 6 23 5 6 23 19 8 9 21 16 28 20 6 6 11 11 15 10 8 24 21 25 3 14 13 10 14 3 6 19 13 13 15 50 1 13 8 18 23 19 8 10 8 15 10 36 35 13 13 18 9 23 15 22 15 3 32 35 14 12 12 40 8 16 8 25 16 5 11 12 31 15 8 7 12 10 9 16 7 13 2 10 12 11 30 11 9 15 17 25 42 11 10 20 7 8 8 8 14 9 15 15 11 3 19 14 7 18 17 34 21 23 11 19 7 16 14 8 33 20 4 25 22 30 17 24 4 9 5 12 12 14 17 26 13 19 23 23 8 12 25 6 3 34 3 16 7 4 21 9 3 11 15 24 28 9 6 16 10 15 24 7 15 4 11 14 28 29 23 20 7 12 3 19 21 26 22 4 4 16 4 5 25 22 28 8 22 12 3 28 22 28 8 12 31 17 26 16 31 5 27 26 12 24 21 7 37 17 50 19 36 18 12 21 23 42 28 22 42 10 26 34 18 31 25 52 20 38 25 12 26 54 25 50 24 33 68 16 31
384x671 12 4 9 26 2 21 6 7 22 10 10 16 1 6 4 12 10 4 8 9 12 12 2 12 12 5 3 0 5 20 0 11 15 20 3 6 9 12 6 9 11 12 9 9 1 12 10 2 12 19 6 8 5 7 18 12 9 11 4 8 13 5 14 13 11 7 17 10 19 7 15 22 1 15 19 2 0 9 12 8 12 8 8 6 5 8 10 4 17 14 6 17 13 12 13 5 1 9 12 4 9 1 4 4 13 11 7 9 3 8 3 11 18 13 11 14 6 1 7 4 16 6 4 2 9 15 6 2 24 2 3 18 4 10 1 10 1 2 3 15 15 14 5 11 3 12 10 8 8 4 14 2 5 7 9 3 2 4 3 4 3 12 15 7 8 8 13 2 9 14 11 0 7 6 2 4 2 6 10 10 4 9 15 3 8 14 21 7 5 9 6 10 18 18 9 14 7 3 3 6 11 7 9 20 8 10 11 5 4 9 16 7 10 13 8 4 15 9 24 9 12 17 9 11 6 24 16 6 23 16 28 7 8 13 9 18 9 11 5 6 12 21 13 5 18 14 43 18 13
684x793 12 12 18 22 13 66 28 23 10 24 15 38 11 19 17 14 14 6 25 35 12 11 21 11 13 29 15 23 20 14 31 22 11 34 5 17 17 26 17 23 31 18 11 42 15 1 24 14 15 18 27 17 25 15 10 17 14 12 35 20 22 27 22 22 19 12 10 31 24 21 12 39 17 17 22 41 26 13 18 10 21 13 16 11 21 31 10 5 19 19 9 0 13 14 26 18 17 13 17 18 52 9 33 19 20 16 24 18 19 16 19 8 39 5 26 27 18 28 17 14 22 47 12 11 21 15 29 11 39 28 13 31 17 16 4 6 4 26 18 7 20 19 15 57 20 14 22 25 11 32 35 34 18 22 17 17 2 9 14 27 30 31 7 12 19 27 23 28 9 21 18 16 21 7 31 15 12 22 45 17 12 17 14 24 18 19 14 14 7 37 15 15 5 13 14 22 9 28 20 8 28 14 25 15 20 21 23 22 25 27 24 9 3 35 24 11 51 20 50 14 29 26 17 27 14 44 35 32 43 0 30 26 21 27 14 54 23 34 36 13 39 30 26 14 14 24 28 7 36
780x1013 12 6 5 4 6 8 3 4 3 6 5 8 0 10 0 1 0 7 0 13 0 4 2 2 0 2 6 0 3 2 9 5 10 8 15 4 7 0 6 7 0 4 5 4 4 4 1 0 6 0 1 6 3 3 5 2 9 5 0 9 0 9 8 15 2 0 3 6 5 1 5 0 5 5 1 4 2 1 4 0 9 5 4 6 4 2 6 5 7 5 10 4 1 2 10 6 9 0 1 5 2 0 4 0 0 0 5 12 6 5 10 3 8 4 3 4 17 0 0 0 5 0 11 2 4 0 0 0 11 7 0 6 0 0 1 7 7 0 0 0 0 0 2 0 0 3 8 8 1 7 5 3 5 6 3 9 4 5 0 5 6 4 7 0 0 5 1 0 2 0 1 3 10 5 0 19 7 3 7 8 4 5 5 2 0 0 6 6 16 5 2 10 8 11 0 6 3 18 0 0 6 0 1 6 7 0 12 0 4 2 5 0 9 4 0 6 7 4 9 1 1 3 3 5 0 3 6 1 5 11 18 1 3 2 2 1 3 6 3 0 2 2 2 5 1 1 10 7 6
298x74 8 5 11 0 0 10 9 1 14 18 7 13 0 10 4 2 5 12 8 12 0 5 9 0 7 0 9 8 5 0 8 2 11 5 9 2 4 28 6 10 5 7 11 17 5 0 7 2 5 9 11 24 16 4 9 16 1 5 7 2 16 14 9 7 5 0 12 6 6 18 4 3 2 10 6 19 9 3 0 0 1 9 0 5 6 3 4 2 6 8 8 4 6 3 16 0 17 3 9 7 5 12 2 11 3 8 11 14 1 0 6 6 6 8 2 7 5 4 1 2 3 2 3 12 3 6 0 1 14 1 5 16 9 11 7 3 5 19 5 10 11 7 0 7 2 2 9 15 2 19 11 3 4 3 8 8 5 5 11 10 6 7 6 6 14 1 7 18 10 26 5 3 5 18 9 9 22 9 18 6 15 16 13 1 6 1 3 7 0 7 6 4 16 22 3 0 7 10 8 19 3 9 23 6 0 2 4 5 6 9 16 5 4 8 5 0 20 4 13 5 12 11 4 20 7 16 15 11 12 0 5 9 14 21 12 17 11 17 14 2 18 15 9 20 6 9 36 20 19
234x82 5 16 11 7 8 19 3 9 11 5 4 10 8 6 0 18 15 8 1 22 17 5 16 5 10 13 23 3 7 20 9 9 9 18 9 5 4 12 10 2 1 6 6 2 13 7 13 3 1 0 11 14 5 2 17 2 3 3 5 5 12 5 11 8 1 16 6 10 3 18 4 8 1 9 4 11 6 0 2 3 7 5 4 1 7 4 5 0 4 6 2 2 19 10 4 4 3 15 13 4 7 23 4 14 8 5 10 3 5 7 5 6 8 7 9 9 3 8 5 1 6 14 15 20 17 6 0 0 7 31 0 7 9 16 9 1 11 0 8 3 10 9 2 9 5 6 10 15 5 3 15 5 3 15 7 8 3 6 9 8 5 1 9 0 9 9 14 3 14 4 2 11 5 2 4 15 4 6 0 2 13 6 6 14 11 1 8 4 12 6 2 4 20 9 25 8 9 21 7 9 16 2 7 7 11 13 16 12 5 3 9 11 1 17 10 0 30 6 34 4 19 10 5 17 8 14 24 19 30 5 35 14 10 15 9 20 13 21 22 3 15 19 16 13 10 10 22 7 20
444x191 11 15 24 16 23 42 15 17 5 6 14 20 12 13 18 22 13 16 10 11 6 10 22 7 32 8 5 14 13 13 16 17 9 25 8 7 7 8 8 12 6 24 19 34 17 21 14 12 10 16 11 9 10 3 15 31 10 25 21 11 12 8 6 17 12 12 15 11 8 5 22 22 6 23 12 15 14 2 9 12 23 19 20 17 7 4 5 7 13 14 16 1 5 11 7 11 10 5 7 7 11 16 6 28 18 7 9 16 7 16 13 13 6 6 8 32 11 20 6 19 30 7 16 17 5 19 4 0 13 19 14 26 22 20 18 9 4 16 7 12 11 6 16 17 13 24 12 29 4 13 16 7 4 22 3 8 18 4 16 2 16 11 31 9 7 6 21 12 21 7 9 14 16 9 15 8 19 5 18 18 12 11 21 17 21 12 19 11 2 3 19 13 18 13 14 11 19 10 4 23 14 9 16 12 10 9 2 23 20 2 7 11 7 18 33 24 46 13 40 15 36 23 18 22 11 41 28 27 51 9 8 21 22 31 18 36 11 36 26 10 32 33 29 20 9 23 28 11 25
407x498 6 13 13 13 9 16 22 11 10 12 1 12 8 10 7 15 13 20 5 9 7 17 3 15 27 7 15 1 4 14 10 17 14 23 9 14 19 10 4 8 0 10 15 15 15 1 11 23 9 15 14 8 5 6 19 18 19 1 11 20 9 3 18 17 8 3 6 16 13 5 1 36 2 6 3 6 9 9 7 6 5 9 15 12 12 17 1 2 21 13 7 15 7 1 25 6 3 7 18 6 12 10 4 5 9 11 16 5 1 7 8 11 9 12 6 14 10 10 5 15 20 17 7 29 3 9 5 9 14 14 4 27 15 25 6 12 19 14 9 8 14 2 16 7 16 15 15 20 6 10 12 11 7 6 14 6 5 14 15 8 12 6 10 2 3 8 7 6 15 11 8 14 7 10 2 9 9 9 4 35 1 6 2 14 7 7 8 20 21 5 13 13 9 13 5 8 4 14 5 17 10 12 23 19 21 12 18 28 15 7 11 17 3 18 14 6 35 14 25 7 23 12 17 26 8 33 19 12 41 4 18 20 25 27 10 29 27 23 19 10 15 28 13 16 8 17 22 9 20
522x628 7 22 25 33 18 50 38 53 21 28 23 41 21 17 15 29 26 27 20 24 15 38 32 16 36 18 22 38 39 28 29 28 22 37 22 15 24 38 19 26 18 23 21 33 20 38 15 15 31 12 57 10 42 28 66 30 29 24 41 26 31 31 35 48 11 27 29 19 29 18 39 41 32 38 19 24 15 17 22 16 28 31 17 20 18 27 9 14 45 24 19 10 29 14 14 16 19 17 30 22 51 10 17 21 24 32 7 48 17 19 30 9 19 62 25 33 8 32 35 50 8 52 14 15 21 18 20 16 35 17 11 47 24 34 21 48 23 42 33 24 21 17 22 23 32 38 45 49 13 15 55 16 15 35 23 42 11 30 31 25 13 26 38 33 19 34 38 38 31 34 27 13 59 20 16 26 63 76 24 39 30 20 27 15 32 25 59 22 15 23 15 8 47 39 34 36 27 40 24 22 11 22 41 52 28 35 41 47 18 44 38 26 11 45 65 4 98 34 75 21 52 45 31 70 20 74 48 54 174 9 17 51 74 53 29 89 40 81 65 58 50 91 44 34 27 58 45 20 52
356x28 2 0 1 5 0 4 6 8 5 1 4 9 5 0 0 3 7 0 2 0 4 0 4 4 2 0 1 10 5 0 5 1 4 3 4 1 0 4 0 5 5 3 0 2 2 4 6 4 1 2 1 5 4 0 4 0 4 13 3 2 0 4 0 1 2 1 4 9 0 0 0 6 2 0 1 2 0 0 0 6 1 9 2 4 5 4 5 0 4 0 0 0 6 7 4 0 0 0 0 0 2 0 0 9 5 3 1 3 0 0 0 4 0 3 3 9 2 7 7 3 0 0 1 3 3 2 2 4 3 4 0 1 0 0 5 0 6 2 0 2 0 0 4 2 5 1 10 0 0 0 2 3 0 1 5 0 0 6 0 3 5 3 3 4 1 1 0 4 2 5 0 9 6 2 5 0 1 4 0 4 0 2 2 2 13 2 3 0 7 1 0 0 7 3 2 0 3 2 3 3 0 1 0 0 2 8 1 1 1 1 1 1 0 6 11 17 25 14 44 8 16 15 6 19 7 34 19 20 63 21 39 20 20 14 10 19 9 15 16 4 12 35 18 16 5 10 29 10 24
742x644 39 34 36 25 27 109 13 45 11 15 11 39 36 24 16 33 20 19 27 28 20 12 29 11 21 7 24 10 46 12 33 33 26 11 19 8 15 17 35 28 18 25 29 34 10 11 27 19 24 28 19 19 17 16 31 25 21 18 38 28 17 33 23 34 25 14 19 37 31 28 21 39 21 37 7 18 24 9 24 20 29 26 16 29 13 32 27 20 30 31 4 11 18 20 7 30 36 21 27 39 48 6 21 17 7 22 8 21 16 14 50 23 18 42 9 28 18 12 7 19 28 14 10 24 40 16 17 16 39 18 33 22 19 16 7 19 16 19 15 19 23 12 31 34 17 43 16 36 18 23 17 9 37 27 4 34 10 25 18 16 16 30 41 35 37 13 20 11 33 33 25 20 8 21 28 39 25 51 34 20 30 31 28 29 22 42 42 32 17 14 32 14 17 42 28 21 24 19 28 12 25 24 33 34 24 24 29 11 33 25 26 6 6 23 44 6 69 23 44 26 46 48 26 47 27 58 52 48 56 8 14 36 24 46 29 67 20 39 34 15 52 66 41 23 31 38 53 17 43
