 Tal1 Dmbx1 Emx2 Uncx Paxip1 Ctnnb1 Prdm1 Rybp Nfkb2 Tfdp2 Grhl1 Sp8 Irf2 Zfp287 Esr2 Zfp128 Vav1 Sp1 Ppargc1b Sp7 Pin1 Nfya Vsx1 Klf1 Vsx2 Mybl1 Mybl2 Rnf2 Blzf1 Topors Nr3c2 Nfia Taf6l Nr4a3 Hoxd12 Hoxd13 Ttf1 Sox9 Nr2e1 Polr2b Hltf Sox6 Pbx3 Sox5 Foxa1 Cdc5l Cebpg Ciita Rest Ets1 Mafk Tbx15 Scml2 Myb Clock Rbpj Foxc1 Zfp422 Pias3 Runx1 Ppara Relb Vdr Cdc6 Arid3a Lhx1 Hoxb8 Hoxb9 Hic1 Lhx6 Six4 Hoxb3 Zfp263 Cbfa2t3 Ehf Nhlh1 Gata6 Gata4 Gata5 Lpp Nfe2l3 Nfe2l2 Tmf1 Gli1 Tbx2 En1 En2 Hnf1a Tbx4 Zfp423 Elf1 Foxb1 Elf2 Elf4 Mxd1 Wt1 Rfx4 Bhlhe41 Sox13 Taf4b Rfx2 Sox17 Ahr Sall4 Med14 Smyd1 Sall3 Arid2 Zfp64 Pgr Trps1 Hoxa1 Bach2 Bach1 Notch3 Pknox1 Pknox2 Sin3a Etv3 Smad9 Smad5 Alx1 Egf Mn1 Nkx3-1 Rbak Gabpa Nfkbiz Zscan21 Trp73 E2f7 Esrrg Rbpjl Nfatc4 Nr5a1 Neurod4 Esrrb Tbx21 Rorc Mitf Pax7 Pax6 Pax1 Pax3 Pax2 Pax9 Zkscan17 Gfi1 Mzf1 Runx3 Smarca4 Foxd4 Foxd3 Creb1 Srebf1 Sox11 Gmeb2 Irx4 Pou3f2 Ikzf1 Tcf23 Mtf2 Npas3 Nfatc3 Nfil3 Phox2b Plag1 E2f2 Ddx3x Taf2 Pou4f1 Trim33 Tsc2 Lmx1a Nr2f2 Eomes Wwtr1 Foxo1 Ar Zfp354a Elk4 Foxo4 Sall1 Mycn Maml3 Foxp3 Atm Uaca Tbr1 Pml Lhx3 Atr Zbtb33 Ptch1 Lhx5 Barhl1 Irx5 Tfap2b Tfap2e Rxra Rxrb Gli2 Gli3 Zic4 Zic5 Zic2 Zic3 Satb1 Onecut2 Foxn4 Mnat1 Foxn1 Dlx2 Vezf1 sncg sst th vip xdh slc17a8 slc5a7 slc6a3 slc6a8 smad3 opalin pdgfra palvb reln slc17a7 lyve mfge8 mog myl14 ndnf ctss foxj1 gad1 htr3a igtp acta2 alldh1l1 camk2 chat cldn5 ngef tiam1 slc1a2 gja1 fbll1
6x642 0 0 0 1 0 2 0 2 0 1 5 2 0 2 2 4 0 5 5 0 5 3 0 0 7 0 2 4 10 3 15 0 4 2 3 0 2 6 7 4 1 5 1 0 0 3 5 0 8 0 0 1 2 0 12 8 8 0 0 10 3 3 1 6 0 2 2 3 0 0 1 7 2 1 0 0 0 1 5 4 0 3 0 1 4 0 2 9 0 3 0 0 0 1 5 2 0 0 4 3 3 0 0 3 3 3 0 5 0 0 2 0 0 9 4 2 7 0 0 2 0 0 8 10 3 2 6 0 5 3 0 2 0 0 0 4 1 0 0 11 0 2 0 0 1 4 5 4 0 0 2 0 0 1 0 3 4 0 1 1 0 0 0 0 10 0 0 0 2 5 3 11 10 0 2 0 0 0 0 0 0 0 0 5 0 3 0 1 0 12 0 5 0 5 6 0 3 5 1 2 4 6 1 0 0 0 6 0 0 4 2 0 0 5 0 3 8 3 12 0 5 4 6 15 1 7 5 6 27 0 8 5 7 4 0 1 1 7 7 0 0 2 6 3 1 4 14 7 8
170x646 26 12 21 29 39 89 30 23 22 9 37 26 14 18 23 12 15 37 3 31 22 19 16 14 20 25 15 19 31 23 74 21 7 26 29 14 18 15 41 19 14 16 9 19 12 24 29 23 16 15 29 25 27 19 26 39 18 22 38 20 34 49 3 12 15 20 19 29 35 21 29 30 27 25 34 20 20 15 21 10 26 21 3 7 17 29 17 11 29 31 31 29 24 22 40 25 12 50 10 8 23 15 23 35 24 24 15 15 23 22 32 14 25 39 22 20 11 28 25 10 14 37 19 25 22 10 11 23 21 22 34 12 22 44 25 11 7 37 5 18 18 8 6 17 12 15 29 40 23 17 35 14 6 32 14 22 12 5 11 9 24 22 22 20 27 19 43 18 16 57 20 40 15 26 28 19 30 25 37 27 26 20 22 7 10 31 27 21 11 17 13 10 25 36 36 26 24 15 18 26 15 8 8 17 25 16 16 14 42 28 28 25 12 30 18 27 79 26 60 8 39 24 28 72 7 53 47 49 109 8 27 30 41 50 10 45 21 54 43 8 23 28 36 19 4 20 26 9 40
728x648 2 10 12 7 12 12 14 20 1 6 8 1 6 4 7 10 16 7 8 6 0 18 8 3 12 4 13 4 5 3 13 12 16 4 8 5 7 24 20 8 11 3 4 10 4 7 20 5 9 7 18 17 16 3 8 36 19 7 0 4 8 13 2 15 14 4 10 7 14 10 10 13 20 8 0 23 5 4 12 13 27 7 22 0 10 15 2 4 1 20 3 0 20 3 13 2 3 18 11 9 19 11 4 19 4 21 18 18 13 14 3 7 11 2 33 2 10 11 7 24 14 9 2 20 4 3 18 3 13 7 9 15 8 1 8 25 11 16 3 16 8 6 17 6 2 2 8 16 19 5 15 19 7 24 12 7 5 4 6 21 3 12 19 25 15 7 18 14 18 5 2 3 18 6 9 11 19 17 15 5 20 21 13 14 12 6 8 16 6 2 15 8 7 5 21 1 11 17 14 22 3 17 10 10 11 14 29 15 13 4 16 10 2 11 9 11 28 12 24 3 18 14 13 15 6 23 15 9 10 3 41 17 47 18 8 21 11 13 10 25 14 11 8 22 0 13 39 33 15
764x666 13 5 14 4 10 19 12 6 8 6 9 1 2 7 14 10 5 6 2 12 3 12 4 11 0 2 4 11 18 5 27 15 14 2 20 4 20 6 5 3 7 2 8 1 2 1 6 8 14 12 5 9 20 5 13 9 8 9 1 18 14 6 10 16 6 5 5 5 10 11 4 15 6 9 1 9 5 7 6 6 19 17 20 3 3 7 7 5 6 4 5 6 5 3 13 4 8 2 1 5 1 7 6 12 20 25 14 11 10 3 9 0 10 3 16 3 5 9 1 17 3 15 5 7 8 17 8 9 0 11 9 12 8 3 6 10 4 5 9 11 8 0 4 4 2 12 13 6 4 21 19 6 8 17 21 3 15 9 13 4 0 6 14 4 13 13 9 3 6 6 6 2 11 8 11 10 13 14 5 11 5 6 12 8 1 8 6 16 8 5 6 4 12 18 12 9 22 10 11 18 3 7 11 1 7 6 17 14 3 5 7 23 6 14 6 10 31 8 17 1 13 18 8 15 5 17 16 17 11 1 23 14 16 13 3 21 7 14 11 10 20 7 15 12 1 8 40 36 9
749x697 4 9 2 9 14 6 12 20 2 9 5 5 5 1 1 7 3 14 7 13 3 16 13 9 7 8 12 10 16 2 5 22 4 5 10 10 8 20 4 3 3 12 16 5 1 12 17 10 1 5 10 15 15 21 16 16 13 6 3 6 2 16 2 8 9 6 13 3 11 20 3 9 7 8 16 6 8 15 14 7 23 6 6 8 6 18 11 15 4 17 0 2 9 3 13 13 12 1 14 13 8 16 5 8 7 7 6 12 11 7 28 3 19 3 5 5 4 12 20 0 6 17 1 4 13 9 7 13 8 10 6 8 11 8 7 20 8 5 8 10 17 19 12 6 6 8 4 8 3 4 10 2 7 9 11 1 3 5 1 6 11 5 17 2 10 11 8 22 13 22 12 4 8 8 8 9 9 8 4 9 17 24 25 1 16 3 2 20 17 4 10 6 10 5 12 2 8 5 23 16 6 15 15 9 22 11 17 4 12 11 28 35 14 13 4 11 18 7 22 3 16 14 10 18 5 21 14 7 2 5 23 14 32 12 13 11 11 14 21 16 10 6 13 42 1 5 31 22 8
689x304 13 9 29 23 31 41 18 34 27 25 7 28 12 18 21 15 13 21 19 31 20 24 26 12 28 11 21 19 33 48 71 36 19 12 24 13 46 29 15 36 20 40 21 35 15 21 24 4 26 17 54 28 24 24 24 23 11 20 32 20 21 23 20 11 26 6 13 21 17 17 36 27 18 49 23 4 18 19 12 21 31 21 33 6 5 27 15 33 26 47 9 16 16 16 4 19 26 21 21 25 21 24 30 28 28 25 15 23 30 42 32 23 25 25 34 26 19 34 17 26 13 23 18 18 4 33 27 18 46 30 24 27 7 23 22 26 24 12 15 12 29 24 14 19 13 11 21 38 16 33 49 20 22 33 17 19 16 7 14 23 12 34 27 15 13 8 17 22 28 21 12 27 39 33 16 31 20 10 34 20 33 25 11 29 17 4 17 14 12 17 16 14 19 28 31 16 4 28 18 19 24 41 18 27 46 17 13 38 22 23 23 34 3 35 24 33 85 22 54 9 50 44 23 55 13 66 61 43 104 24 32 44 58 48 13 60 35 57 37 26 42 58 52 28 2 29 36 11 35
562x361 7 15 18 12 24 24 13 21 22 5 17 14 14 28 19 5 19 18 5 9 32 27 19 21 11 1 16 8 17 5 29 21 17 4 3 10 11 12 9 40 29 23 13 22 15 12 19 15 11 11 14 14 21 23 21 12 12 25 21 22 8 22 14 6 2 23 14 28 18 18 10 27 22 26 25 20 16 14 8 16 17 17 13 7 12 14 25 16 13 11 11 12 22 10 11 11 9 24 3 26 5 10 13 18 17 17 18 31 10 25 27 17 23 19 18 22 15 6 14 22 7 8 10 27 9 21 14 7 31 14 10 12 8 34 4 9 13 10 9 4 13 7 14 28 6 14 24 17 5 22 18 20 10 17 12 16 6 14 12 12 13 17 23 16 13 18 21 36 27 16 15 25 30 18 27 27 25 12 23 9 25 15 13 22 22 15 31 9 22 8 6 16 12 17 23 18 19 14 17 28 25 14 20 10 12 11 31 19 7 9 14 13 5 24 25 19 76 19 41 4 25 34 19 39 8 40 42 41 60 10 29 34 24 33 22 35 26 46 34 18 47 46 37 20 3 26 11 7 23
738x378 36 21 25 17 49 137 26 46 43 32 15 40 24 27 29 25 34 32 58 42 34 56 20 24 41 22 20 71 51 42 70 31 12 64 21 21 41 25 21 37 25 39 34 48 41 25 45 20 22 38 36 19 29 42 34 28 45 35 30 26 27 44 63 25 40 18 27 22 26 24 40 57 51 57 46 25 18 15 50 44 44 48 53 18 23 42 25 22 14 59 26 21 48 24 43 27 24 24 27 21 44 30 16 45 53 32 34 39 40 25 35 10 21 31 22 30 24 35 46 15 45 62 36 60 28 35 16 15 43 46 22 49 32 25 49 29 31 13 33 16 22 27 32 42 39 34 24 30 33 16 71 41 26 58 28 21 20 31 33 19 18 30 16 25 33 42 69 34 39 32 42 66 54 21 20 39 28 37 34 35 55 26 37 30 24 22 41 22 38 9 43 35 39 61 30 44 21 16 20 51 33 20 70 41 26 17 53 24 22 31 40 53 30 44 29 33 96 21 66 11 63 58 43 84 13 83 82 62 151 35 39 44 68 47 27 88 42 62 58 43 69 69 57 20 8 38 51 18 54
34x550 18 2 9 14 15 56 16 14 8 32 30 9 7 12 13 2 6 25 6 7 11 11 4 22 9 14 4 13 6 19 52 25 24 12 25 3 18 9 30 24 6 19 5 47 13 13 10 16 11 4 20 9 9 15 44 12 15 18 16 4 4 7 16 3 25 14 10 14 13 15 1 36 3 27 14 12 6 16 5 13 4 5 29 12 3 17 20 6 13 16 2 9 13 10 7 4 5 3 14 4 15 20 10 5 18 10 12 22 9 16 11 22 5 14 3 6 23 25 13 2 9 10 11 18 6 20 14 6 17 17 5 3 15 31 13 11 3 15 25 17 6 10 6 5 14 10 14 10 10 13 32 9 14 16 19 7 13 11 16 10 4 16 7 9 7 2 13 1 9 10 8 40 16 10 17 24 27 8 15 9 23 4 3 6 7 10 13 5 14 32 10 32 14 30 13 15 9 8 10 32 8 10 11 6 0 2 1 2 16 7 3 2 12 6 4 10 40 13 50 2 17 21 20 45 4 22 24 34 77 3 11 18 37 41 4 35 6 29 35 4 11 16 20 12 1 10 15 7 27
841x578 16 5 13 0 12 18 15 9 7 16 9 10 7 14 11 10 6 6 1 5 19 0 7 1 12 5 12 9 8 6 27 11 19 13 7 6 21 3 3 18 5 9 8 14 24 5 6 2 3 18 14 4 13 9 13 13 12 5 9 11 6 24 4 4 8 8 4 3 3 4 9 8 10 11 20 24 12 9 3 4 13 14 14 2 6 21 6 8 22 25 13 4 5 17 9 5 4 9 1 16 17 21 13 4 8 14 3 12 3 7 15 1 8 8 5 6 0 1 2 4 3 12 15 10 8 29 9 14 1 4 15 14 4 16 15 3 18 1 8 24 18 1 4 4 14 12 15 7 9 9 7 5 4 14 13 13 7 9 6 15 4 8 3 16 6 8 12 7 11 6 7 5 11 11 3 11 19 32 6 9 8 18 32 2 19 13 3 4 13 12 25 10 17 22 19 1 2 10 17 18 15 13 5 16 15 3 17 5 12 5 26 16 9 11 9 4 26 9 19 1 10 13 8 15 8 22 21 14 18 5 13 9 14 7 19 12 9 17 12 11 16 31 13 11 2 12 21 11 12
277x618 25 33 42 37 50 121 45 54 31 35 49 32 25 30 27 31 12 31 25 57 61 37 24 27 70 25 37 28 35 33 97 29 23 53 38 22 39 20 21 32 18 39 21 55 8 41 36 14 30 25 27 32 38 32 63 51 29 40 32 21 25 45 66 47 23 42 15 52 32 40 30 64 16 26 53 20 21 25 27 41 24 23 40 23 30 36 53 34 24 27 26 21 40 42 27 21 28 38 19 23 42 19 39 44 66 23 38 45 26 31 34 25 21 34 19 29 18 48 29 34 31 49 20 53 43 25 70 30 52 40 28 45 41 49 28 49 21 50 40 27 32 19 28 27 46 15 15 14 26 31 113 7 20 33 26 21 24 49 37 14 30 33 39 47 17 30 25 47 55 54 51 44 50 42 23 16 59 24 34 48 25 38 24 38 38 28 20 15 21 51 70 14 39 47 57 33 46 20 51 42 55 37 35 48 39 35 34 36 27 16 38 40 27 67 38 31 107 40 89 10 67 48 51 108 14 88 68 59 214 11 25 64 84 65 17 90 28 87 64 38 38 59 62 35 3 40 26 12 69
373x641 15 22 26 25 36 60 26 39 11 17 36 32 13 21 10 34 14 12 29 32 14 13 14 13 38 12 13 10 13 26 39 23 2 42 18 13 33 14 21 38 32 29 20 23 9 32 16 28 20 21 33 7 25 19 34 29 16 16 14 12 17 29 25 19 39 22 14 34 23 20 16 28 13 44 22 36 31 16 14 22 29 14 58 8 13 24 22 15 17 37 21 5 41 24 39 13 30 12 18 19 20 21 24 11 50 21 30 34 4 14 14 30 28 21 11 36 25 23 14 18 30 41 17 40 14 35 13 30 24 26 11 36 22 27 20 17 12 25 13 18 15 15 29 12 21 33 12 23 12 23 56 13 16 5 6 22 24 30 22 23 24 15 15 19 11 11 35 23 38 25 22 40 45 13 35 30 15 12 22 24 33 16 12 38 14 33 21 29 21 8 11 21 28 26 29 14 30 19 25 27 22 18 40 6 14 41 27 16 22 20 20 21 20 25 36 27 75 27 52 13 50 41 30 68 16 70 62 44 108 10 26 36 52 42 12 64 28 59 46 24 45 38 51 17 2 28 14 12 46
162x728 7 19 18 8 24 37 28 18 6 21 29 10 18 35 15 15 17 23 12 21 9 7 19 13 36 25 11 6 11 18 49 16 18 38 22 7 18 9 13 11 17 16 11 17 5 16 22 34 9 1 36 13 8 19 27 16 24 12 38 19 11 9 13 9 9 22 3 11 20 11 7 16 5 46 23 8 10 18 19 27 11 26 27 21 16 16 27 21 23 17 6 32 17 11 26 9 12 18 22 9 22 22 8 24 14 15 8 6 16 8 13 13 23 22 7 16 7 22 13 10 15 10 16 11 13 25 13 23 20 14 22 12 36 18 16 4 17 21 6 13 24 14 4 16 13 33 15 14 25 11 50 13 17 14 11 22 12 10 9 9 17 12 22 21 11 9 20 9 13 13 14 27 22 12 17 23 18 10 22 25 40 12 19 3 14 28 24 17 13 22 17 11 26 19 17 14 20 9 8 20 18 10 10 15 10 21 16 15 6 11 4 6 3 19 10 12 42 13 55 5 23 23 17 30 6 35 31 36 66 5 12 11 28 34 7 38 17 38 29 3 14 10 20 14 3 19 6 6 21
42x745 18 2 0 11 12 29 12 29 9 29 14 12 3 3 12 5 16 17 12 7 8 6 1 26 35 3 26 9 18 38 29 13 12 17 7 4 24 1 15 21 21 5 4 29 4 12 17 6 11 8 32 3 20 13 36 10 8 15 19 0 6 6 7 4 11 21 16 20 21 20 5 13 10 3 16 4 8 8 11 12 15 2 47 24 8 19 11 27 9 13 15 9 8 5 25 10 10 1 10 8 14 3 12 22 23 6 9 13 9 12 17 12 22 13 1 19 11 16 3 6 20 7 9 33 18 14 21 9 8 14 5 4 6 12 15 7 18 10 11 14 5 9 6 10 7 14 19 11 6 6 32 11 12 17 7 2 15 11 12 4 13 7 21 24 5 16 7 14 14 11 19 16 17 9 4 20 16 15 23 11 31 5 5 15 10 8 23 8 12 14 10 17 11 28 15 17 7 10 27 15 21 13 20 7 1 5 1 0 4 17 13 10 16 42 2 6 37 8 36 0 6 15 27 34 1 13 22 24 80 1 5 17 20 34 3 26 12 36 31 1 6 10 12 9 0 8 1 2 23
934x313 13 9 12 14 11 32 11 8 12 29 7 26 25 8 8 11 20 11 8 16 13 13 8 6 8 5 6 25 4 14 13 24 7 10 12 4 20 8 9 15 18 6 32 10 10 5 16 17 11 21 11 2 10 22 23 21 11 8 4 14 24 8 1 9 10 12 7 10 12 16 10 24 13 22 8 14 13 11 9 14 16 8 34 6 8 13 6 15 6 14 4 8 5 5 15 9 6 8 26 11 30 13 20 8 27 16 17 11 19 11 11 18 8 1 5 17 2 16 14 7 9 23 5 19 22 28 8 6 11 13 12 18 17 10 17 16 6 2 11 10 7 11 4 12 12 16 5 18 5 18 33 19 11 14 9 4 2 4 2 7 10 27 13 7 3 11 18 11 25 17 5 28 31 11 10 16 21 35 16 28 17 28 17 17 10 26 5 4 3 14 14 13 30 9 28 6 13 16 11 26 8 4 13 25 23 20 20 10 17 13 21 15 10 11 11 3 35 13 35 4 14 18 3 20 7 23 28 24 42 3 14 19 23 18 5 25 10 27 32 11 15 18 23 64 2 23 24 8 31
810x445 24 20 35 22 32 57 19 24 17 30 15 25 29 12 32 22 40 20 25 31 14 18 27 24 27 10 32 31 30 29 39 22 21 29 19 19 46 15 24 43 22 30 23 24 14 26 24 15 17 36 38 28 24 12 35 35 31 25 33 39 29 25 30 27 23 17 11 16 14 14 13 19 48 28 33 12 15 16 15 30 15 24 42 6 16 21 17 20 23 24 21 19 27 20 10 15 33 20 29 9 27 17 21 15 30 26 11 54 33 22 25 15 18 18 14 35 28 41 13 28 18 35 20 33 25 22 27 12 41 15 24 26 22 25 9 32 9 33 21 26 17 2 32 15 11 34 37 24 32 11 88 23 8 30 24 23 9 16 26 15 13 15 20 17 17 22 37 36 26 19 19 49 40 27 21 32 26 25 39 36 19 16 16 20 20 19 23 26 36 25 27 31 38 33 39 27 22 27 42 26 24 21 22 15 26 27 29 36 28 33 53 32 21 41 33 22 93 25 57 7 42 36 26 62 15 65 65 54 91 16 26 50 42 46 19 55 22 57 34 33 49 42 50 23 8 29 15 6 28
977x460 19 16 9 9 5 22 2 3 3 4 7 16 2 6 6 3 12 5 0 5 10 1 2 6 4 13 13 7 7 7 8 19 15 7 1 0 15 3 5 1 7 6 15 8 10 0 6 10 8 13 5 9 6 14 15 3 16 7 2 8 15 18 4 2 6 11 9 0 6 11 5 3 12 9 9 2 9 16 4 11 13 15 4 8 3 11 10 0 0 12 5 7 4 3 9 2 5 0 4 10 13 2 1 17 12 4 8 14 12 10 7 6 1 18 2 4 8 8 11 7 1 6 11 14 4 11 10 4 14 8 4 8 7 2 3 6 7 7 2 6 19 2 10 2 5 15 11 6 5 7 8 12 3 4 10 10 10 4 5 2 14 10 8 4 5 4 3 6 16 1 3 10 21 11 10 2 35 26 5 14 9 15 13 12 18 2 9 15 5 6 6 15 12 6 13 3 12 5 10 28 0 0 4 24 17 10 13 10 4 8 26 8 1 5 4 5 29 9 19 2 15 17 6 11 8 9 13 9 16 2 2 12 13 10 5 14 8 16 8 6 14 16 16 22 2 12 18 7 15
876x461 9 20 26 34 48 58 14 41 12 31 15 17 18 8 18 22 5 24 18 10 27 40 29 19 38 28 26 30 34 43 40 37 14 35 20 11 31 20 8 46 17 35 36 38 13 13 32 16 24 35 28 29 17 28 31 39 21 17 35 5 15 29 10 23 36 21 24 22 49 31 13 39 21 27 39 17 27 20 23 34 22 30 29 12 12 22 22 16 13 23 18 29 18 38 25 19 20 15 23 28 26 24 20 25 35 17 34 22 20 25 21 12 7 13 20 13 16 23 16 34 20 49 30 53 30 23 11 36 31 34 43 37 12 21 6 20 18 30 27 20 25 20 31 28 10 28 17 18 12 21 57 16 9 58 18 25 11 17 21 23 22 36 21 16 9 27 31 27 18 36 14 34 27 17 20 26 30 24 34 37 25 20 16 20 18 20 21 22 22 14 20 5 25 27 37 26 32 18 30 53 32 25 29 14 26 10 43 28 22 19 24 36 13 46 27 20 63 19 60 12 29 33 25 45 10 54 66 35 81 9 15 28 38 42 13 56 33 61 46 22 48 53 54 21 5 25 12 9 39
524x554 36 26 38 19 25 95 43 41 20 37 21 25 20 21 34 25 25 18 41 38 20 38 25 25 26 15 17 26 18 27 49 22 25 16 21 20 48 15 36 48 16 25 25 60 11 18 41 7 27 47 29 32 29 31 50 51 24 14 14 34 29 37 38 30 29 7 49 46 38 27 26 77 43 42 33 33 25 20 16 22 31 25 46 19 20 59 16 34 26 20 11 22 27 28 33 10 16 24 9 23 38 16 34 45 40 22 21 21 36 38 39 19 46 20 30 26 20 31 27 35 29 74 19 51 44 47 36 16 38 39 23 32 20 28 27 38 33 35 19 23 54 18 18 21 26 27 25 30 31 26 81 24 11 39 30 46 21 15 37 21 28 21 26 39 54 28 50 20 53 37 10 54 41 35 17 50 44 42 24 30 42 23 32 44 19 34 23 16 28 37 30 22 47 53 28 33 41 29 36 25 19 24 30 22 11 23 30 25 50 34 24 16 20 54 42 19 124 29 68 12 57 52 43 61 13 70 62 56 93 12 39 49 62 56 28 94 38 69 50 44 53 57 56 34 7 46 25 10 37
617x648 35 25 40 21 16 83 28 27 42 42 33 35 13 27 30 30 31 44 36 53 27 44 42 34 28 26 33 19 23 42 40 37 20 38 26 21 34 17 9 44 18 34 32 32 8 31 25 30 27 23 20 41 30 28 65 61 27 15 37 15 23 46 34 31 18 19 23 55 37 18 48 40 22 40 27 9 24 13 27 26 44 30 37 18 17 42 18 32 22 32 1 23 26 35 37 19 35 24 19 12 18 29 32 30 58 19 20 26 20 35 35 32 41 34 29 34 15 40 34 60 30 30 24 48 40 47 16 31 37 27 40 34 32 52 32 11 28 18 23 46 30 20 21 35 35 21 38 37 39 32 83 18 24 20 10 29 15 28 47 17 34 53 19 18 37 21 28 51 29 37 21 44 47 28 29 50 23 29 29 36 53 29 19 46 40 47 30 18 19 16 20 23 36 30 28 25 39 31 33 48 26 26 29 45 46 42 32 15 53 30 24 24 11 27 36 58 114 28 58 7 58 48 32 63 12 68 70 61 107 17 25 54 58 50 21 65 31 80 44 26 50 71 61 26 7 49 34 13 41
258x736 38 2 32 31 46 88 53 45 15 25 33 56 37 10 19 29 19 30 26 61 11 40 20 50 35 30 34 33 36 39 63 19 28 74 38 23 36 17 22 22 22 36 31 45 8 35 44 43 23 20 41 16 34 45 63 43 42 13 36 26 26 39 45 31 32 10 31 50 14 33 22 25 27 57 37 41 21 26 17 33 18 23 26 17 16 26 25 31 28 33 25 34 44 34 28 28 8 10 14 19 31 31 11 20 45 37 21 16 21 17 19 30 19 29 33 43 16 32 34 19 36 31 17 51 36 42 29 41 44 13 26 19 26 58 36 19 27 35 18 13 30 16 27 35 25 17 41 38 56 33 110 23 35 47 26 21 13 17 44 19 34 17 13 39 17 41 13 14 39 39 23 50 57 23 10 29 41 16 37 56 15 18 10 22 31 55 51 17 15 23 34 17 34 41 56 47 39 12 36 42 35 21 37 20 21 34 31 24 46 9 20 44 23 52 20 42 99 21 84 15 43 59 43 61 11 82 55 60 142 12 22 50 64 60 13 69 38 64 55 16 28 44 64 27 3 25 12 5 49
306x562 18 10 12 19 38 74 29 16 13 30 21 18 21 9 20 22 27 39 23 16 20 30 19 15 39 22 13 20 10 27 46 9 26 33 19 6 29 7 16 40 13 21 18 24 9 41 15 13 18 21 6 32 14 40 70 12 18 19 18 5 38 23 13 22 12 25 19 7 32 20 14 28 23 44 9 12 27 10 13 18 8 14 27 32 5 32 39 11 14 28 22 7 21 6 21 12 17 21 27 19 14 22 18 34 24 6 8 21 10 16 11 8 12 6 26 17 3 15 38 17 26 21 5 65 11 29 18 4 18 26 18 16 10 19 21 22 25 31 16 13 14 8 7 23 18 28 20 21 21 12 60 17 13 26 13 49 12 14 20 9 13 10 11 30 9 22 4 37 32 15 17 18 36 23 16 8 37 18 15 16 25 20 19 14 14 26 27 14 17 19 4 7 25 17 32 23 30 21 28 37 22 16 13 16 14 27 8 13 9 24 30 7 19 39 22 19 50 19 43 4 34 29 21 43 7 47 45 18 121 5 12 29 58 25 12 38 20 42 39 17 20 53 37 14 1 19 19 7 42
374x589 41 34 25 13 18 39 29 57 32 22 25 35 27 17 18 22 16 14 40 26 14 33 27 23 59 23 23 31 17 33 27 35 13 25 19 9 21 21 34 36 29 42 19 40 22 5 33 14 19 17 38 21 29 10 48 30 13 11 24 22 7 53 13 24 30 34 19 25 31 20 41 32 16 31 33 20 39 35 18 18 18 27 25 24 21 18 30 10 18 44 22 13 42 31 36 32 18 9 15 31 30 22 22 43 30 13 14 30 32 25 22 24 25 30 31 38 26 46 25 24 12 17 7 50 22 52 37 22 37 11 32 18 24 42 18 29 36 30 15 24 19 21 18 22 5 32 22 15 23 25 56 12 27 21 14 20 30 20 40 22 12 26 16 33 24 8 17 26 28 34 39 44 46 27 22 38 46 25 35 22 32 40 19 20 30 15 27 15 34 40 21 25 22 30 52 17 28 25 34 31 24 36 34 23 11 26 24 19 20 19 31 32 11 61 28 26 80 30 65 8 59 38 37 57 11 86 52 53 89 10 30 35 60 54 14 68 43 66 43 23 48 44 34 16 4 32 11 9 44
277x676 45 18 16 27 25 86 34 41 32 27 41 34 22 19 15 25 18 27 35 34 32 35 3 26 38 17 39 22 24 19 30 15 28 47 24 25 27 19 25 65 10 24 20 37 27 20 16 13 17 37 27 19 31 28 22 24 20 23 27 15 16 44 18 38 12 16 14 37 17 38 35 28 37 18 39 36 39 19 22 30 13 21 45 23 30 22 33 38 21 25 9 21 36 26 20 13 28 29 26 20 31 12 31 42 58 26 20 20 20 18 17 35 30 31 16 40 18 31 20 26 27 33 6 26 6 27 22 27 48 13 25 30 20 35 21 28 12 30 23 21 25 24 25 37 18 29 45 24 28 26 83 10 17 20 24 32 21 18 35 23 34 29 24 41 15 24 22 35 49 40 23 36 45 32 27 42 29 21 36 37 33 10 28 28 23 38 19 16 31 18 18 23 38 22 36 22 13 21 34 55 19 26 20 19 18 61 20 18 29 32 30 27 13 30 27 39 86 21 82 10 37 36 37 66 8 75 51 51 134 7 22 38 59 53 19 63 37 75 38 19 36 29 50 18 4 33 13 9 46
220x769 19 11 60 23 24 62 35 35 25 35 28 19 25 23 25 19 34 39 15 44 27 31 20 27 19 15 27 27 35 56 59 29 19 48 15 11 32 5 26 19 24 22 26 68 20 20 33 20 33 21 24 27 20 42 45 44 45 29 25 25 12 36 24 15 20 21 23 35 43 15 34 36 19 57 33 19 24 20 20 5 14 22 39 13 29 20 12 27 6 42 4 24 28 24 18 28 32 18 11 7 34 17 54 40 41 18 8 28 14 24 52 11 22 39 27 40 18 18 15 25 42 32 14 30 16 16 25 17 24 24 14 8 28 33 11 18 20 26 22 25 12 19 30 37 19 24 41 37 20 7 75 19 13 13 13 26 4 12 11 15 18 22 11 14 14 12 24 26 48 39 13 61 40 13 19 24 30 35 19 36 17 18 16 31 34 36 34 14 21 36 22 14 17 61 40 47 22 27 27 36 17 26 42 35 22 23 14 29 34 14 24 29 41 48 15 31 81 22 60 11 37 24 33 64 2 70 33 44 110 7 21 51 71 55 17 54 28 60 46 18 32 53 39 24 4 35 11 3 45
