 Tal1 Dmbx1 Emx2 Uncx Paxip1 Ctnnb1 Prdm1 Rybp Nfkb2 Tfdp2 Grhl1 Sp8 Irf2 Zfp287 Esr2 Zfp128 Vav1 Sp1 Ppargc1b Sp7 Pin1 Nfya Vsx1 Klf1 Vsx2 Mybl1 Mybl2 Rnf2 Blzf1 Topors Nr3c2 Nfia Taf6l Nr4a3 Hoxd12 Hoxd13 Ttf1 Sox9 Nr2e1 Polr2b Hltf Sox6 Pbx3 Sox5 Foxa1 Cdc5l Cebpg Ciita Rest Ets1 Mafk Tbx15 Scml2 Myb Clock Rbpj Foxc1 Zfp422 Pias3 Runx1 Ppara Relb Vdr Cdc6 Arid3a Lhx1 Hoxb8 Hoxb9 Hic1 Lhx6 Six4 Hoxb3 Zfp263 Cbfa2t3 Ehf Nhlh1 Gata6 Gata4 Gata5 Lpp Nfe2l3 Nfe2l2 Tmf1 Gli1 Tbx2 En1 En2 Hnf1a Tbx4 Zfp423 Elf1 Foxb1 Elf2 Elf4 Mxd1 Wt1 Rfx4 Bhlhe41 Sox13 Taf4b Rfx2 Sox17 Ahr Sall4 Med14 Smyd1 Sall3 Arid2 Zfp64 Pgr Trps1 Hoxa1 Bach2 Bach1 Notch3 Pknox1 Pknox2 Sin3a Etv3 Smad9 Smad5 Alx1 Egf Mn1 Nkx3-1 Rbak Gabpa Nfkbiz Zscan21 Trp73 E2f7 Esrrg Rbpjl Nfatc4 Nr5a1 Neurod4 Esrrb Tbx21 Rorc Mitf Pax7 Pax6 Pax1 Pax3 Pax2 Pax9 Zkscan17 Gfi1 Mzf1 Runx3 Smarca4 Foxd4 Foxd3 Creb1 Srebf1 Sox11 Gmeb2 Irx4 Pou3f2 Ikzf1 Tcf23 Mtf2 Npas3 Nfatc3 Nfil3 Phox2b Plag1 E2f2 Ddx3x Taf2 Pou4f1 Trim33 Tsc2 Lmx1a Nr2f2 Eomes Wwtr1 Foxo1 Ar Zfp354a Elk4 Foxo4 Sall1 Mycn Maml3 Foxp3 Atm Uaca Tbr1 Pml Lhx3 Atr Zbtb33 Ptch1 Lhx5 Barhl1 Irx5 Tfap2b Tfap2e Rxra Rxrb Gli2 Gli3 Zic4 Zic5 Zic2 Zic3 Satb1 Onecut2 Foxn4 Mnat1 Foxn1 Dlx2 Vezf1 sncg sst th vip xdh slc17a8 slc5a7 slc6a3 slc6a8 smad3 opalin pdgfra palvb reln slc17a7 lyve mfge8 mog myl14 ndnf ctss foxj1 gad1 htr3a igtp acta2 alldh1l1 camk2 chat cldn5 ngef tiam1 slc1a2 gja1 fbll1
762x490 22 6 31 31 34 68 18 33 7 12 26 20 31 29 36 17 22 22 28 21 40 22 17 19 29 10 14 9 16 20 36 29 28 10 16 6 9 21 40 46 14 40 24 24 18 32 33 11 24 29 27 33 31 18 61 11 23 18 24 17 25 33 19 34 16 16 22 24 32 21 30 44 15 32 40 28 27 8 12 23 23 34 23 13 13 18 27 12 22 41 9 18 27 9 20 11 20 14 19 19 27 37 30 35 49 29 20 30 28 22 29 16 30 23 23 37 11 29 19 41 10 36 9 57 19 54 30 18 44 29 31 25 25 10 15 10 15 26 11 22 19 33 14 28 37 55 11 37 23 16 48 22 17 33 13 13 7 17 46 13 18 22 32 17 15 22 32 21 26 18 17 60 19 12 10 23 25 26 53 24 30 31 13 32 17 29 8 23 13 17 16 11 53 25 22 37 17 24 20 13 16 29 21 15 34 36 24 32 31 55 32 16 17 26 88 18 94 29 49 15 30 37 33 36 17 72 60 54 54 25 22 51 49 48 24 56 31 64 43 51 72 58 55 20 28 57 15 7 52
445x722 42 15 17 7 21 89 33 44 10 33 27 37 17 32 25 10 8 11 45 33 43 24 21 53 25 24 23 33 33 16 46 34 22 23 16 23 20 17 23 42 14 24 21 55 25 33 41 13 32 42 31 12 13 13 30 29 21 28 39 22 18 24 29 38 15 6 15 38 21 23 30 52 28 45 35 11 21 22 10 15 37 24 33 3 12 24 15 22 31 61 3 31 16 18 27 11 12 33 28 15 37 21 19 38 52 20 11 19 26 32 19 21 17 18 26 19 15 31 29 30 27 44 13 28 29 26 25 11 59 28 22 22 30 9 19 27 14 8 7 21 27 15 22 39 24 22 23 15 29 31 81 27 26 39 18 29 5 18 36 15 12 23 28 25 12 42 27 28 35 47 21 36 69 23 6 20 27 17 43 29 35 23 11 9 32 13 29 20 13 20 30 21 37 32 25 19 25 16 31 23 14 13 39 51 23 18 32 35 35 13 15 41 12 40 57 22 107 32 52 17 33 34 29 58 18 56 76 49 90 21 16 48 70 44 30 73 40 82 48 44 62 94 64 22 27 49 35 7 44
545x828 18 16 29 16 26 74 15 45 16 17 26 31 9 18 28 13 15 25 21 15 11 26 6 22 20 14 22 33 22 23 68 15 25 43 9 13 9 17 9 42 18 20 18 25 3 29 25 17 23 35 43 26 15 25 50 64 21 30 20 16 11 27 20 30 16 12 33 24 16 29 31 27 15 28 37 4 10 14 13 25 9 5 21 7 22 8 20 17 13 19 18 20 32 15 41 10 20 32 17 13 38 19 27 31 45 14 13 40 14 20 23 13 28 18 22 59 24 50 13 32 21 21 6 43 12 12 32 15 52 25 10 26 15 16 14 31 28 22 20 23 18 13 24 18 27 36 11 34 15 16 96 9 5 38 15 39 5 19 5 18 7 20 19 33 18 2 17 10 23 29 12 38 26 9 10 20 37 11 31 26 24 24 12 14 19 18 35 23 14 14 14 5 25 22 22 25 30 4 15 19 20 13 31 35 7 15 33 16 27 27 36 19 14 30 56 28 90 26 48 12 28 23 18 42 5 50 57 34 87 23 23 48 73 47 18 57 24 71 38 56 46 80 53 29 25 40 21 8 54
390x940 15 4 35 24 19 88 21 58 15 23 21 25 27 12 7 17 16 15 19 21 19 34 12 25 14 12 21 12 12 16 35 22 12 26 15 17 22 16 14 28 28 25 26 34 21 16 21 13 6 4 21 2 15 7 32 32 17 10 18 7 3 21 17 25 20 12 19 20 8 12 32 26 13 35 20 4 14 28 4 48 10 19 29 11 8 6 12 23 14 16 20 10 15 10 11 7 21 17 6 6 16 27 8 37 35 9 15 31 8 8 31 13 22 18 13 16 23 19 13 22 8 6 18 23 19 17 26 16 23 13 6 13 9 24 11 17 17 26 11 17 17 13 9 9 30 12 8 25 16 48 47 11 18 13 16 25 12 7 13 10 14 34 14 13 5 14 12 16 23 27 4 22 27 9 20 19 30 25 20 6 20 8 10 19 19 18 46 8 19 8 10 12 23 19 24 7 14 12 11 25 0 5 24 24 18 20 15 24 13 14 21 16 7 29 21 10 66 19 55 6 9 16 16 40 8 35 37 30 82 3 5 31 39 49 8 36 16 42 37 20 46 42 40 12 7 30 8 3 36
484x120 28 17 21 7 41 47 25 41 27 30 30 15 14 26 20 41 15 10 47 18 9 15 18 13 13 2 9 12 21 19 45 34 9 4 22 8 25 24 37 28 17 4 27 46 4 20 31 40 14 15 19 10 14 25 42 29 7 40 19 7 24 21 16 32 13 14 12 11 16 28 14 19 26 32 23 14 22 21 12 26 41 16 28 14 6 26 18 15 19 33 10 15 37 16 14 9 17 23 19 21 31 10 11 36 39 16 19 9 24 33 22 44 36 32 23 8 19 16 28 60 17 42 19 23 17 28 27 25 22 12 38 11 19 11 23 15 15 11 20 37 30 24 33 9 10 26 8 11 20 22 50 11 14 44 33 25 15 23 15 21 20 29 19 7 21 9 9 28 36 38 28 26 47 20 33 16 60 9 24 32 21 22 17 24 19 12 8 21 10 26 10 29 29 34 35 3 12 6 17 24 4 25 29 21 6 16 43 5 32 0 26 18 6 43 73 17 106 34 74 28 64 75 39 89 20 66 74 38 88 36 25 69 45 56 28 73 48 69 38 37 43 75 62 34 23 33 51 13 43
530x146 6 6 26 9 24 31 15 16 16 12 4 13 18 17 15 7 5 15 10 13 9 7 14 7 15 2 2 18 15 7 17 25 10 6 2 4 7 46 10 31 0 8 8 25 4 17 7 13 1 17 14 15 16 18 33 5 5 9 21 10 8 18 1 22 3 11 8 16 4 16 15 7 11 17 6 12 4 11 4 16 4 13 19 17 9 14 6 9 11 13 4 3 16 17 18 5 12 7 4 9 3 10 27 28 22 12 19 9 18 0 18 10 13 13 8 9 14 16 8 13 8 11 9 3 7 6 16 13 21 5 26 7 14 15 7 8 8 11 10 3 6 8 8 2 14 13 3 8 7 20 37 3 3 19 7 22 10 7 9 14 12 15 25 6 11 13 13 13 11 34 18 8 29 13 1 11 11 12 5 5 15 24 1 3 11 4 3 9 17 10 7 12 19 31 20 3 17 14 9 21 7 34 14 15 11 6 19 6 18 11 11 7 2 16 33 8 53 15 28 20 29 22 8 37 9 33 40 13 35 19 69 29 35 19 11 48 21 19 32 20 31 36 33 18 7 15 70 40 27
446x357 17 11 13 11 18 48 8 42 17 33 29 20 11 14 19 25 14 9 17 16 20 3 21 11 7 9 11 13 9 13 41 21 5 29 17 5 12 9 11 10 5 20 18 17 5 20 17 20 4 8 14 25 7 17 20 22 20 8 18 3 6 12 8 24 8 12 10 29 17 12 16 18 10 19 17 19 6 2 12 7 16 5 17 13 4 15 6 1 2 30 15 11 19 16 8 8 11 21 17 9 24 14 9 14 16 5 14 26 16 33 15 20 11 14 3 15 22 20 8 23 43 13 7 19 10 34 34 5 21 11 15 15 21 19 9 20 17 19 1 12 28 16 13 38 13 20 14 17 27 11 44 19 3 15 7 12 6 10 24 12 3 18 20 22 15 15 19 5 14 10 10 17 30 9 7 21 9 8 21 19 20 18 4 5 15 11 13 17 19 4 9 12 28 29 8 17 34 16 21 14 20 20 25 10 10 11 21 13 17 18 17 3 16 20 43 8 62 24 29 18 28 29 19 40 16 33 53 33 53 24 22 42 47 32 17 37 28 46 25 42 46 47 34 19 13 16 26 10 21
380x420 7 8 5 8 42 34 9 34 7 21 11 14 18 18 29 7 5 2 22 7 24 10 15 10 19 10 32 16 22 12 37 31 7 7 9 2 24 18 21 32 14 21 13 54 9 34 10 16 0 6 28 2 21 12 35 20 7 16 16 7 0 18 10 4 16 22 23 6 7 16 20 21 5 12 29 7 15 13 26 31 17 17 19 10 17 10 1 8 18 30 3 16 10 9 1 10 9 29 13 8 27 21 8 19 20 8 20 19 8 20 5 16 11 8 14 30 13 32 15 17 19 15 12 30 13 9 39 19 26 24 12 23 20 17 16 26 10 6 3 6 21 12 16 30 20 30 7 13 11 33 27 17 6 25 5 23 8 11 10 12 14 8 8 14 2 16 21 17 27 19 10 36 13 8 28 13 14 6 21 10 23 17 7 16 35 25 18 13 13 5 20 17 18 16 15 23 28 11 25 23 14 16 18 15 15 15 20 18 18 24 25 7 9 23 45 21 74 24 34 21 28 38 28 50 17 56 39 38 42 18 17 31 44 44 20 38 25 51 29 33 37 43 46 16 10 34 18 7 26
614x440 2 2 4 16 24 30 1 15 6 4 22 16 21 1 5 14 3 8 19 12 6 5 17 2 9 2 12 18 2 1 12 8 7 6 12 13 15 11 4 16 6 15 14 18 12 14 19 5 12 8 8 28 19 13 14 19 3 16 10 15 14 20 11 2 8 2 12 8 5 2 6 14 16 35 4 0 6 21 5 16 11 1 21 3 13 20 1 17 9 29 1 2 1 15 13 6 27 3 14 18 7 6 10 1 29 12 8 4 10 16 13 10 0 15 22 21 17 15 9 9 15 15 12 34 3 9 10 2 18 9 30 17 10 13 10 10 1 14 1 5 4 1 16 2 3 13 7 11 15 15 15 8 9 9 9 22 10 3 11 6 7 4 11 23 6 3 17 12 30 16 2 10 31 8 7 20 13 7 10 7 12 12 5 3 13 4 3 9 8 7 10 1 23 12 6 10 13 15 21 7 5 9 15 6 21 13 20 2 10 8 9 16 5 12 26 9 28 10 13 12 13 10 10 12 14 16 15 6 35 9 6 14 22 21 16 16 13 16 13 12 15 38 16 11 10 22 35 3 17
726x449 7 16 29 29 16 32 18 37 16 27 20 18 13 13 8 17 13 22 11 32 12 35 27 4 29 11 15 21 16 31 28 22 3 26 7 3 16 5 21 10 16 16 12 45 8 11 25 13 6 11 32 14 13 14 28 32 13 16 22 11 8 30 23 21 11 7 14 25 12 10 38 20 12 28 22 13 12 5 19 23 17 13 17 15 16 13 11 4 17 19 5 2 16 21 11 9 2 17 24 6 39 21 13 14 27 6 22 20 35 19 22 8 30 14 27 26 10 27 19 30 25 18 16 43 10 18 21 35 28 8 17 15 35 12 15 19 7 13 5 12 27 11 9 22 15 11 13 16 12 21 43 25 15 26 6 9 8 8 31 8 19 16 24 15 17 18 21 23 26 32 7 43 12 9 7 48 14 27 33 15 11 22 9 35 15 25 20 4 20 7 21 14 17 11 21 13 7 16 12 11 19 15 18 21 12 17 14 20 9 21 24 8 0 35 62 27 95 20 50 14 34 31 15 25 10 41 57 38 59 16 13 33 64 38 18 56 17 50 35 30 45 41 46 18 16 31 11 4 24
420x521 21 7 11 22 49 59 28 31 24 24 4 22 11 11 12 25 14 38 18 33 12 14 22 12 33 23 10 24 14 12 46 26 27 18 18 27 26 21 15 27 7 27 27 38 15 25 27 9 12 30 24 22 27 9 19 36 26 18 36 14 23 21 31 17 11 28 37 28 25 25 14 22 16 34 18 8 17 12 25 27 9 11 30 5 25 26 8 24 12 36 6 17 13 21 17 24 17 11 18 15 48 10 23 24 25 31 4 29 16 32 18 11 17 25 10 21 8 18 18 24 35 11 26 10 33 22 16 18 39 15 19 37 16 17 21 20 12 10 6 12 28 21 18 25 21 27 14 24 19 21 46 21 7 24 30 23 0 15 20 3 25 7 19 10 31 16 16 10 23 36 8 18 60 25 10 20 38 61 27 26 20 9 18 24 21 26 22 16 33 15 20 28 25 27 27 12 19 23 13 12 7 13 37 28 23 36 24 39 12 30 18 24 5 43 46 19 67 29 32 14 21 31 22 51 17 52 54 29 51 24 15 49 35 43 21 52 29 48 36 23 47 102 64 16 17 30 44 9 32
594x692 30 13 47 30 34 85 22 34 13 24 37 26 24 23 16 27 21 56 41 45 11 45 28 17 17 34 26 36 28 26 48 46 28 34 19 20 42 20 17 51 25 19 42 35 8 38 54 19 9 36 39 16 24 36 67 34 33 12 30 22 26 29 25 37 19 9 13 26 28 17 45 41 36 50 37 17 17 27 24 28 28 24 22 15 42 28 31 20 20 21 19 24 52 17 34 24 24 28 24 21 42 38 34 45 49 21 17 45 27 21 33 12 22 19 20 38 29 25 23 33 31 28 33 26 29 20 28 30 48 46 18 31 18 13 26 18 14 33 34 29 45 24 31 16 12 53 22 24 17 20 110 17 39 32 12 47 12 28 40 15 10 18 42 38 33 23 32 47 44 40 20 38 45 34 29 40 48 33 35 28 37 18 19 14 21 26 23 8 22 32 27 20 57 44 46 12 32 12 27 33 37 17 39 35 23 15 32 24 17 32 30 33 18 64 85 31 112 24 56 16 44 34 25 45 20 76 64 50 99 27 32 57 60 68 24 73 52 86 49 51 70 81 64 24 28 52 24 7 49
281x776 9 26 27 25 29 61 29 22 11 22 33 21 15 18 5 6 8 8 26 37 9 27 11 10 26 3 16 12 20 24 34 19 12 24 14 12 21 26 16 18 9 20 16 25 5 19 14 7 20 15 6 24 34 11 30 28 27 18 12 17 27 19 19 16 12 7 13 35 20 11 19 14 10 26 15 12 29 13 12 16 17 13 18 7 15 23 14 12 20 27 9 11 13 13 16 13 10 20 13 12 15 15 19 36 18 2 10 33 15 13 12 12 18 50 10 9 20 30 24 14 19 18 21 21 10 29 8 10 26 17 17 40 16 20 3 32 17 28 7 20 19 23 13 19 5 22 9 22 20 10 49 13 16 36 11 21 11 13 7 10 9 29 7 14 26 11 17 17 44 13 10 31 15 23 28 27 12 12 29 30 25 10 10 38 13 14 24 14 25 17 24 9 34 15 26 21 34 13 9 6 14 9 36 15 11 29 26 14 25 9 16 12 16 35 39 11 61 19 41 14 19 24 18 30 11 50 43 40 91 17 9 47 46 51 12 43 23 52 41 27 33 54 51 19 11 27 22 16 21
605x38 25 29 13 15 24 63 9 21 3 20 6 22 5 23 17 13 3 15 17 18 12 19 15 26 22 11 8 27 27 15 14 11 15 15 14 7 15 17 3 11 9 23 9 26 14 12 27 11 17 7 17 1 20 14 33 16 21 6 23 14 4 30 8 12 7 22 6 15 15 6 8 14 12 5 13 12 10 21 10 20 34 15 8 3 14 21 14 12 17 8 16 4 13 20 18 12 15 11 21 24 21 10 9 9 16 9 5 15 14 8 12 23 19 26 7 16 7 11 15 22 2 7 8 40 15 10 7 11 17 6 3 3 7 14 3 10 11 16 4 13 13 19 22 8 15 22 17 11 7 13 30 21 14 19 14 23 1 8 8 9 24 8 20 6 19 10 13 24 33 29 13 25 22 4 30 18 37 27 15 26 9 17 24 17 26 17 10 13 14 5 14 9 22 9 15 30 12 26 25 17 22 2 12 20 14 29 28 11 10 16 31 18 9 25 32 13 58 16 47 14 24 38 18 40 6 37 37 20 47 12 20 38 37 35 16 42 16 36 22 11 26 86 34 16 8 18 45 6 33
725x141 22 21 25 42 48 61 22 22 17 37 5 27 23 23 25 19 23 22 16 17 16 25 5 31 37 17 30 21 20 30 59 11 14 30 10 24 26 10 20 28 4 26 18 46 14 16 33 6 12 29 33 30 35 37 27 25 26 22 19 22 21 34 11 24 22 33 22 17 12 18 38 35 35 37 15 10 30 14 21 18 19 14 10 8 28 17 27 8 12 33 11 17 34 18 19 16 23 43 10 17 29 16 9 42 38 19 20 19 12 20 17 26 34 23 24 17 11 22 38 18 42 22 7 30 21 21 25 6 25 25 17 32 44 13 20 25 10 29 7 13 33 26 28 18 20 43 11 26 13 19 58 13 11 18 31 41 15 9 26 19 33 12 17 16 25 13 19 31 24 37 10 61 26 31 9 28 23 15 26 22 39 26 18 15 22 10 22 19 25 20 17 11 23 17 30 21 18 21 34 24 21 17 40 32 30 33 43 34 46 28 33 14 14 24 82 34 111 33 73 26 44 64 51 68 22 53 60 43 76 15 11 49 61 44 25 69 31 84 47 38 46 59 61 22 14 28 14 6 44
497x470 20 12 33 24 23 108 30 59 16 36 35 40 10 37 10 24 15 23 36 22 17 17 25 12 15 8 14 14 19 16 69 27 17 22 11 24 27 23 29 24 11 15 28 36 18 25 29 23 8 38 53 23 14 24 33 20 16 21 35 12 7 24 25 33 30 11 36 37 21 17 34 51 50 88 32 18 19 16 18 29 31 15 37 6 15 11 22 11 18 50 9 13 35 11 17 25 11 45 24 18 37 36 21 32 41 11 14 13 8 33 6 30 15 33 17 24 21 31 29 34 31 42 19 22 16 19 34 25 33 28 32 22 15 20 15 26 23 26 15 11 11 27 17 31 13 32 17 26 14 22 66 4 22 49 10 26 20 18 27 26 6 21 27 33 16 24 28 27 42 30 13 48 29 20 16 15 29 32 31 40 37 22 13 20 36 21 17 13 27 17 20 23 27 27 16 21 17 21 21 14 21 13 37 29 25 37 32 29 41 32 25 27 17 32 73 27 95 29 56 17 36 42 24 61 23 65 67 64 87 23 16 67 56 42 30 70 36 71 42 38 64 93 63 26 26 40 44 12 44
588x512 11 19 13 20 15 50 16 43 9 11 25 35 26 21 35 22 17 13 6 10 19 9 11 9 19 11 20 14 21 28 57 19 18 31 10 11 19 26 27 18 27 23 14 61 19 17 36 12 5 24 20 19 18 16 25 20 34 19 20 17 7 23 21 13 14 0 22 26 29 15 22 26 30 27 11 1 18 20 12 12 10 28 48 13 11 12 24 11 12 28 9 7 9 28 24 14 19 36 16 16 54 23 21 18 33 15 16 21 15 14 8 7 14 13 16 17 28 15 18 14 39 21 12 32 3 15 17 8 22 24 20 6 28 24 16 22 8 14 10 17 30 6 12 20 11 22 11 16 25 29 47 6 14 36 3 42 15 9 35 14 27 23 30 27 25 20 26 17 10 29 8 31 51 18 12 15 26 7 33 19 19 16 0 23 26 15 23 3 12 18 20 15 46 49 23 12 38 22 15 17 28 14 42 3 14 14 23 19 17 36 32 15 9 24 59 23 74 19 48 25 29 26 17 35 21 59 39 46 67 23 34 40 48 40 31 49 26 55 43 39 46 80 45 20 24 33 46 23 31
553x725 40 49 49 31 44 99 44 56 24 21 31 17 18 27 24 27 6 28 20 44 42 36 23 31 28 14 13 23 10 39 64 43 29 31 17 17 27 32 24 32 24 37 32 68 30 42 24 16 29 49 43 37 25 23 51 39 38 18 14 31 6 25 37 32 7 11 22 39 40 20 38 54 51 64 23 35 21 34 19 18 25 40 31 17 17 31 26 9 32 34 17 21 36 15 41 31 19 27 16 15 30 27 20 30 70 27 25 32 44 23 24 15 45 43 24 67 15 59 19 49 20 38 37 41 24 28 29 24 73 42 37 65 39 23 25 55 17 24 6 38 30 29 17 19 42 39 30 14 41 25 74 14 50 52 16 60 15 32 30 15 24 32 20 30 57 25 40 11 47 18 24 70 31 30 39 46 43 30 57 28 54 30 6 47 41 36 21 11 38 14 18 27 42 49 32 21 23 11 29 35 23 14 29 23 47 31 60 34 15 33 26 16 8 48 68 40 131 34 61 22 31 36 29 34 13 82 78 57 104 30 32 57 88 61 27 90 37 84 57 51 75 98 75 30 28 55 47 13 52
558x4 0 3 14 0 13 23 8 20 8 5 10 1 8 4 2 13 10 1 6 8 7 1 3 3 4 6 6 12 5 6 1 17 5 2 0 1 8 1 5 4 0 14 11 20 2 12 9 0 2 5 3 3 16 0 10 14 5 10 5 6 3 18 4 7 9 10 10 8 1 5 1 9 9 19 2 15 5 10 1 4 4 8 1 4 6 6 2 3 4 0 4 8 6 0 4 4 2 5 2 1 10 2 1 13 18 8 7 5 5 7 0 9 6 15 2 5 11 6 6 7 2 4 13 20 4 0 0 0 6 2 14 3 11 10 3 7 3 5 1 5 10 0 8 7 1 1 0 9 2 18 16 7 0 4 14 6 18 9 7 2 6 0 2 3 3 0 7 6 0 2 3 12 16 0 14 9 7 1 6 1 10 6 13 0 9 2 3 6 5 15 1 1 8 4 1 5 8 4 11 17 7 4 2 18 9 3 7 4 4 10 14 3 0 1 18 5 37 8 26 10 16 16 9 29 6 19 24 9 43 7 7 22 17 18 9 17 12 31 17 8 7 31 19 7 4 14 13 4 18
366x461 15 27 12 19 40 60 19 42 12 15 11 13 18 14 13 15 15 20 43 9 19 19 23 14 7 11 13 11 28 37 44 22 9 41 14 7 24 22 15 41 1 29 14 16 9 10 16 5 12 28 10 27 13 5 20 15 11 14 5 14 7 24 21 23 16 6 8 3 10 19 9 16 29 67 9 12 10 16 19 13 20 4 17 2 17 4 7 20 10 12 12 8 21 11 16 10 21 16 8 10 32 7 17 21 42 24 23 20 17 31 2 9 35 25 8 26 16 26 15 16 24 16 8 17 12 11 20 6 38 22 22 30 32 16 14 16 8 6 2 14 12 8 7 19 17 21 12 26 14 19 35 3 10 42 24 20 7 9 24 11 3 13 7 18 8 22 16 21 24 18 10 44 27 17 8 5 27 16 68 25 24 31 11 17 19 32 17 8 9 11 25 22 18 23 11 18 14 17 20 15 19 16 24 35 10 40 20 23 26 5 22 21 3 19 38 15 83 21 31 14 28 26 22 63 13 51 48 37 78 15 16 43 50 45 19 44 29 66 37 43 38 65 49 22 21 34 18 2 28
554x498 16 11 15 14 26 104 30 46 9 19 12 36 21 18 27 12 15 8 12 10 12 21 14 15 18 7 14 22 13 4 33 34 16 19 7 6 24 5 13 17 12 13 17 14 11 20 33 7 7 21 9 21 11 4 31 21 24 14 13 17 8 37 19 9 18 19 7 20 9 9 9 10 14 33 14 20 10 5 21 19 21 22 21 7 6 27 17 9 7 30 14 1 11 12 6 10 14 18 10 20 29 5 5 13 26 31 20 30 17 17 4 11 21 9 16 35 11 19 10 13 16 18 12 29 8 8 13 9 21 25 20 29 23 5 6 24 7 10 11 9 16 9 8 15 6 15 15 15 9 16 49 7 2 34 17 11 4 11 12 7 7 9 19 16 1 4 6 12 36 31 7 39 35 11 15 8 23 13 22 13 25 24 6 15 7 15 20 13 8 6 3 10 27 43 16 27 16 22 20 16 13 10 19 8 14 17 33 8 12 37 25 5 13 29 45 9 62 22 27 11 18 17 11 30 10 42 27 19 49 14 17 31 28 26 12 47 16 46 23 22 28 58 32 17 12 33 26 11 28
402x897 9 1 10 30 33 70 21 10 7 17 35 20 12 13 13 15 8 18 24 14 4 34 9 7 21 20 12 18 11 17 47 19 15 18 8 8 27 10 14 19 19 15 5 21 11 20 15 15 0 3 16 5 16 6 34 32 21 23 15 7 9 20 9 21 11 13 22 31 23 8 13 19 18 39 30 7 13 16 8 22 13 7 23 15 19 18 13 11 8 12 6 12 25 6 9 8 9 32 18 6 20 10 7 27 7 6 21 14 11 6 13 2 20 11 16 31 5 16 37 22 17 34 7 28 8 15 11 15 37 19 11 23 6 21 8 13 25 22 15 19 15 16 14 20 16 21 11 34 14 24 63 11 3 24 11 27 14 21 18 7 20 19 24 8 15 8 9 26 9 27 16 38 21 15 20 12 17 11 29 17 12 8 3 14 8 5 11 4 22 18 12 18 14 21 20 20 17 37 36 17 22 17 23 19 16 18 13 12 20 24 22 11 7 27 31 9 52 17 36 5 11 16 16 28 7 35 34 21 76 8 7 23 41 35 5 29 15 53 31 28 30 45 34 12 6 33 13 6 27
937x29 9 14 15 3 14 24 11 13 2 9 5 7 4 17 14 9 18 3 2 5 14 13 7 5 9 0 6 21 20 8 17 31 4 0 9 3 6 19 6 6 1 13 6 19 7 14 12 13 1 8 7 7 34 8 4 14 19 13 7 1 19 2 8 13 9 10 8 12 12 7 6 2 9 3 1 6 23 8 6 5 7 5 9 9 1 22 8 8 4 7 12 16 15 15 7 13 11 4 6 8 18 12 9 11 24 8 8 19 0 9 11 5 38 6 1 5 12 12 12 5 1 10 6 5 17 8 9 14 10 2 8 7 3 0 6 9 10 7 9 3 8 16 17 4 10 6 18 8 3 7 14 4 5 11 1 3 5 3 10 14 14 8 10 4 11 18 10 8 11 10 8 12 18 3 3 8 6 22 9 12 6 10 18 2 10 0 16 16 0 1 6 24 22 17 28 3 20 6 2 16 4 21 14 1 17 23 22 5 0 7 18 2 0 3 9 2 37 15 25 8 14 10 10 39 5 6 17 14 19 8 49 18 23 26 8 14 13 35 11 4 11 28 13 6 5 6 47 34 20
772x168 23 28 25 43 47 77 13 55 14 32 11 36 16 19 32 27 26 5 26 38 17 41 24 20 36 10 16 19 31 27 25 25 6 32 38 10 33 24 38 23 12 29 29 51 12 18 37 4 21 25 39 24 33 33 51 39 38 22 32 15 33 28 17 36 21 29 32 25 12 15 16 41 8 54 26 23 15 33 13 25 31 21 28 13 28 40 24 18 24 25 8 14 5 22 6 25 21 26 18 21 27 10 24 20 38 13 29 21 14 5 21 27 27 31 33 26 25 31 30 30 24 33 5 25 15 29 20 11 50 16 19 31 12 26 28 19 20 11 13 16 28 10 34 18 21 22 34 20 27 30 49 15 10 28 7 34 17 9 33 14 13 14 14 30 53 24 31 25 40 28 22 55 31 19 15 23 38 23 42 23 41 21 10 22 23 24 32 25 24 11 26 24 19 36 33 16 30 19 34 45 19 26 45 33 27 37 39 19 22 5 33 18 33 30 67 24 111 21 49 25 49 48 42 57 18 61 66 38 72 26 23 58 56 46 15 50 33 54 37 30 47 76 46 18 22 40 40 9 39
630x337 9 9 16 17 23 42 7 25 11 19 20 17 1 3 7 7 5 9 5 5 7 3 6 5 33 7 8 24 17 20 17 21 16 13 5 4 15 2 6 27 12 21 9 21 0 6 23 2 17 9 15 10 12 11 25 24 4 14 11 16 7 9 15 7 13 2 12 14 23 25 31 10 12 28 19 8 17 4 6 8 18 15 12 9 13 10 8 19 5 21 16 4 22 6 11 7 9 15 2 14 11 6 18 14 14 12 13 38 12 13 11 4 15 18 12 20 2 8 12 16 11 3 9 17 3 14 12 17 22 13 9 11 8 15 9 17 4 17 9 7 8 10 12 8 11 8 18 20 15 7 14 5 12 29 1 19 11 0 18 8 2 15 12 16 4 5 25 4 33 21 17 16 25 10 8 32 20 10 12 21 3 13 5 26 8 24 8 4 11 13 18 9 20 6 16 5 15 12 9 12 5 8 22 9 18 11 14 13 12 13 6 7 1 14 36 13 43 19 29 16 24 23 19 22 11 25 45 23 19 9 8 23 30 26 8 31 26 38 15 27 36 23 37 17 9 20 10 5 17
