 Tal1 Dmbx1 Emx2 Uncx Paxip1 Ctnnb1 Prdm1 Rybp Nfkb2 Tfdp2 Grhl1 Sp8 Irf2 Zfp287 Esr2 Zfp128 Vav1 Sp1 Ppargc1b Sp7 Pin1 Nfya Vsx1 Klf1 Vsx2 Mybl1 Mybl2 Rnf2 Blzf1 Topors Nr3c2 Nfia Taf6l Nr4a3 Hoxd12 Hoxd13 Ttf1 Sox9 Nr2e1 Polr2b Hltf Sox6 Pbx3 Sox5 Foxa1 Cdc5l Cebpg Ciita Rest Ets1 Mafk Tbx15 Scml2 Myb Clock Rbpj Foxc1 Zfp422 Pias3 Runx1 Ppara Relb Vdr Cdc6 Arid3a Lhx1 Hoxb8 Hoxb9 Hic1 Lhx6 Six4 Hoxb3 Zfp263 Cbfa2t3 Ehf Nhlh1 Gata6 Gata4 Gata5 Lpp Nfe2l3 Nfe2l2 Tmf1 Gli1 Tbx2 En1 En2 Hnf1a Tbx4 Zfp423 Elf1 Foxb1 Elf2 Elf4 Mxd1 Wt1 Rfx4 Bhlhe41 Sox13 Taf4b Rfx2 Sox17 Ahr Sall4 Med14 Smyd1 Sall3 Arid2 Zfp64 Pgr Trps1 Hoxa1 Bach2 Bach1 Notch3 Pknox1 Pknox2 Sin3a Etv3 Smad9 Smad5 Alx1 Egf Mn1 Nkx3-1 Rbak Gabpa Nfkbiz Zscan21 Trp73 E2f7 Esrrg Rbpjl Nfatc4 Nr5a1 Neurod4 Esrrb Tbx21 Rorc Mitf Pax7 Pax6 Pax1 Pax3 Pax2 Pax9 Zkscan17 Gfi1 Mzf1 Runx3 Smarca4 Foxd4 Foxd3 Creb1 Srebf1 Sox11 Gmeb2 Irx4 Pou3f2 Ikzf1 Tcf23 Mtf2 Npas3 Nfatc3 Nfil3 Phox2b Plag1 E2f2 Ddx3x Taf2 Pou4f1 Trim33 Tsc2 Lmx1a Nr2f2 Eomes Wwtr1 Foxo1 Ar Zfp354a Elk4 Foxo4 Sall1 Mycn Maml3 Foxp3 Atm Uaca Tbr1 Pml Lhx3 Atr Zbtb33 Ptch1 Lhx5 Barhl1 Irx5 Tfap2b Tfap2e Rxra Rxrb Gli2 Gli3 Zic4 Zic5 Zic2 Zic3 Satb1 Onecut2 Foxn4 Mnat1 Foxn1 Dlx2 Vezf1 sncg sst th vip xdh slc17a8 slc5a7 slc6a3 slc6a8 smad3 opalin pdgfra palvb reln slc17a7 lyve mfge8 mog myl14 ndnf ctss foxj1 gad1 htr3a igtp acta2 alldh1l1 camk2 chat cldn5 ngef tiam1 slc1a2 gja1 fbll1
182x197 6 1 6 5 0 31 17 17 10 2 11 5 2 12 5 6 13 12 12 9 2 2 3 6 5 6 7 1 2 5 12 17 4 13 12 8 0 30 3 5 4 9 11 8 1 13 4 12 11 7 7 9 8 5 15 9 18 10 4 9 3 4 12 20 13 11 6 2 7 7 6 3 22 0 1 3 9 3 6 5 7 2 18 8 3 10 0 6 0 4 7 5 0 12 6 0 2 0 0 3 9 6 10 5 9 3 3 14 0 9 2 12 9 1 8 21 4 12 10 0 14 10 1 8 4 6 13 2 12 0 0 12 4 11 16 9 0 8 0 4 5 5 8 0 11 8 16 4 7 7 11 2 8 7 19 0 17 9 13 11 5 1 9 6 0 5 3 0 16 22 14 7 16 10 9 16 7 7 21 3 0 11 11 6 5 16 6 2 1 0 8 0 14 2 7 5 7 1 3 13 2 2 11 7 6 3 14 3 4 11 7 19 1 17 18 5 23 7 25 1 10 10 4 23 6 15 23 14 30 8 26 14 14 19 6 20 17 14 20 15 21 21 10 7 3 13 17 17 22
484x518 12 14 25 24 40 124 19 58 28 41 27 44 36 20 29 30 25 32 28 54 22 62 35 20 39 43 39 12 36 41 70 39 20 50 31 3 39 27 30 40 33 35 22 53 18 21 16 28 26 20 31 22 13 25 72 40 19 22 47 22 41 41 53 27 39 17 18 31 32 33 31 45 26 45 41 20 33 17 45 33 36 24 34 9 11 20 33 19 31 27 20 27 29 23 34 10 18 13 22 17 40 19 49 44 30 29 22 30 31 30 22 22 30 24 20 31 23 34 26 34 40 31 29 58 35 37 33 7 46 23 30 48 47 38 32 22 6 38 40 14 30 15 27 27 26 32 27 42 17 21 72 15 16 34 20 16 10 28 27 17 26 25 38 25 29 40 13 43 35 41 28 63 59 33 27 42 34 24 46 42 41 36 35 28 35 33 44 29 23 33 18 21 42 48 36 33 26 42 28 38 31 17 42 53 55 43 39 44 32 37 50 24 9 43 82 21 109 24 95 25 73 54 26 106 26 78 76 45 187 29 39 65 86 54 34 105 54 84 67 40 77 84 59 26 42 40 46 17 72
396x634 6 11 23 7 27 21 19 18 19 10 32 19 13 12 8 7 10 15 13 18 7 7 12 6 16 10 18 29 20 13 24 38 2 20 18 13 21 14 15 9 7 18 20 16 8 8 15 2 4 13 20 11 17 11 12 27 21 17 16 5 11 22 25 13 17 14 8 21 7 16 16 5 29 24 18 5 6 8 9 6 17 3 10 9 19 9 17 4 15 29 11 4 4 15 18 8 34 12 7 10 22 19 10 20 14 16 29 6 24 15 26 10 15 5 13 21 7 23 21 12 9 4 10 18 10 20 6 11 9 11 14 18 23 9 17 18 3 9 4 3 15 4 24 10 9 19 17 16 11 20 20 11 12 8 10 29 13 3 14 12 17 10 31 20 19 15 9 25 18 23 20 11 17 6 12 24 25 16 20 11 6 21 12 6 8 11 16 9 5 27 8 15 24 16 24 23 1 21 6 15 10 18 20 19 15 16 9 14 28 10 11 7 9 30 25 26 50 23 30 16 31 15 12 31 17 34 28 21 29 11 53 30 27 21 14 28 33 36 26 11 31 18 28 9 13 22 41 40 25
420x734 3 16 11 15 15 39 29 15 9 13 23 16 9 15 16 14 8 13 19 18 18 5 5 5 10 8 25 13 20 5 13 23 14 21 8 27 15 22 7 13 5 11 13 17 5 3 16 10 18 20 13 28 12 18 9 19 5 7 19 5 13 14 15 24 31 22 7 18 7 22 13 18 10 16 13 9 20 4 8 16 20 17 7 8 13 8 13 10 20 6 13 19 15 30 8 15 7 5 21 22 21 10 4 22 13 7 11 12 5 12 10 10 23 12 11 15 12 15 12 21 22 21 19 6 6 14 20 3 35 18 13 7 24 10 2 14 8 12 11 1 15 10 10 6 13 11 27 15 11 17 25 6 2 4 10 25 9 10 15 14 14 10 23 4 9 13 17 12 22 10 18 23 20 6 21 9 25 13 18 19 11 27 13 9 10 15 22 14 12 8 1 2 12 5 30 2 18 10 3 17 11 23 31 15 10 25 32 19 16 10 20 17 18 28 34 94 41 17 47 15 31 25 18 31 10 38 39 31 18 7 22 28 26 28 9 37 26 35 22 12 30 24 25 12 16 15 28 9 30
797x428 18 7 14 12 22 40 18 16 10 19 27 21 8 27 12 5 18 19 13 13 4 1 6 15 13 7 7 5 6 1 24 28 8 13 11 10 26 20 18 16 5 18 6 31 1 11 22 3 11 17 14 11 11 18 18 3 20 7 7 8 26 19 19 12 21 13 0 15 4 18 19 16 7 13 20 4 6 5 3 4 14 16 27 10 16 11 9 13 16 10 5 15 17 16 13 14 8 5 21 9 7 11 16 3 12 19 6 12 22 7 40 17 13 5 10 8 8 8 13 16 27 20 13 14 23 10 25 6 17 8 20 3 18 19 12 5 18 7 13 26 4 9 9 9 26 14 23 2 3 11 25 6 10 16 15 6 10 5 19 16 19 15 23 16 11 12 19 11 14 27 14 25 27 9 2 16 3 35 33 7 4 11 16 10 13 26 12 6 3 7 9 3 27 5 19 5 30 6 9 4 7 21 29 8 15 8 22 8 7 19 14 7 9 19 37 4 50 26 47 13 27 19 14 20 18 38 33 26 47 10 52 34 31 30 10 45 24 31 31 16 33 47 22 12 23 25 48 31 24
569x624 42 14 50 21 55 74 47 39 20 24 27 31 33 21 23 37 18 25 25 30 18 17 40 19 37 25 19 26 21 30 27 28 16 30 25 25 36 28 40 43 38 44 23 62 7 29 44 35 28 19 40 16 30 34 11 32 33 13 28 15 17 47 30 37 17 23 14 29 41 45 25 43 47 47 27 16 23 22 19 38 23 39 28 14 29 25 34 18 18 55 10 27 44 35 53 31 21 34 28 40 17 13 20 41 33 28 26 28 20 17 26 15 59 54 19 55 19 42 39 42 50 34 30 22 14 21 37 28 53 11 47 37 63 36 36 54 30 38 17 16 40 23 35 41 21 37 32 50 36 31 47 25 19 35 10 27 23 26 43 28 26 38 32 40 37 44 28 37 35 39 30 31 65 34 25 25 61 21 60 16 35 63 18 27 38 41 29 27 22 32 34 19 30 48 38 15 32 22 29 28 16 36 44 34 41 49 30 31 30 42 62 27 22 44 80 8 105 21 99 26 70 50 43 74 21 89 88 49 114 37 33 67 74 64 19 79 46 80 48 41 47 58 44 38 32 58 24 13 57
590x694 12 21 32 23 26 52 46 18 12 19 17 67 20 21 24 20 6 17 19 22 11 33 35 26 19 17 26 25 19 24 22 35 17 26 20 14 20 19 11 39 26 58 26 36 17 26 20 9 11 13 29 30 36 25 37 22 29 36 19 23 31 28 29 42 17 15 17 29 35 30 16 13 9 21 26 19 13 15 22 24 50 21 21 22 9 18 16 6 13 31 19 18 17 22 12 11 15 17 20 31 25 30 9 23 20 10 24 26 14 38 15 18 16 11 26 43 29 46 13 20 19 21 16 16 24 24 21 26 27 10 14 20 27 13 14 21 11 13 0 31 8 14 32 20 10 27 8 11 28 21 34 8 13 28 22 17 3 23 12 13 16 14 15 12 11 32 15 23 26 39 13 14 49 15 26 13 17 10 12 16 37 24 9 7 13 39 32 12 11 17 17 11 31 21 24 12 36 21 26 32 30 39 47 24 4 21 35 15 17 5 21 19 10 27 56 11 71 24 77 15 49 25 25 59 15 52 45 44 67 11 28 34 47 31 24 58 49 55 45 23 48 33 54 22 17 36 29 18 30
909x745 3 0 16 11 10 58 11 15 15 21 25 12 7 8 11 15 19 15 15 20 15 22 11 18 13 8 6 15 22 22 27 17 25 13 24 14 13 10 8 23 8 18 5 22 9 12 17 10 9 4 23 2 16 29 36 6 10 7 17 9 10 16 27 6 16 4 4 25 13 21 8 6 11 29 22 6 17 5 3 23 5 11 18 10 8 11 4 13 2 3 14 11 6 13 4 8 6 7 13 5 26 16 6 10 15 15 5 17 2 19 10 15 35 13 16 23 14 17 23 16 16 13 8 21 7 9 20 14 30 5 3 15 14 20 17 20 4 6 15 8 18 14 9 11 9 11 15 18 9 6 45 15 1 9 9 25 6 11 11 11 11 20 4 11 9 7 17 14 10 11 6 18 33 18 33 21 11 20 25 28 19 14 2 11 21 3 9 18 28 12 13 2 5 18 11 8 1 18 12 14 14 14 25 20 16 9 15 9 10 8 8 15 2 2 28 5 49 8 59 12 24 24 22 64 4 25 45 19 86 8 10 40 29 35 10 39 17 37 26 17 25 47 29 12 16 28 8 3 40
44x154 2 10 0 8 9 33 9 13 0 3 3 5 0 11 0 1 14 1 3 0 4 5 0 0 0 3 0 0 2 0 0 1 7 5 6 9 3 8 9 4 2 0 2 4 4 0 1 0 0 7 4 0 0 4 2 9 0 4 10 1 10 2 10 5 4 5 1 11 3 1 4 0 7 5 7 5 2 1 0 4 1 5 6 4 5 2 4 0 11 1 6 5 0 0 3 0 0 2 7 1 8 5 0 4 6 6 7 10 2 0 0 2 8 5 0 13 6 9 4 5 7 1 0 1 2 0 1 3 2 2 0 8 2 2 2 5 6 0 2 6 3 0 12 12 0 1 16 4 5 5 20 0 2 4 7 4 0 13 1 0 3 3 11 3 8 0 0 0 0 1 0 7 6 6 0 2 11 4 19 6 4 2 8 6 3 5 2 5 5 13 9 2 13 1 9 2 5 4 0 7 5 0 0 5 13 6 1 2 1 2 3 0 1 1 5 0 13 3 18 3 3 8 3 17 4 6 5 10 30 5 2 8 12 9 3 11 5 12 13 4 3 10 15 43 4 2 7 4 9
18x268 0 0 0 5 0 15 4 0 0 0 3 0 0 0 0 4 8 0 0 0 1 1 0 0 0 0 6 1 3 0 0 2 3 2 4 0 0 8 4 0 4 0 0 0 0 0 2 0 0 0 9 3 5 0 8 0 3 1 1 2 3 5 1 0 0 0 0 3 7 0 4 8 0 5 1 0 1 2 0 0 0 0 3 6 0 0 4 0 0 0 4 0 0 0 0 5 2 6 0 1 0 0 0 2 5 6 0 4 8 0 3 2 1 1 4 0 2 6 0 2 11 0 3 3 1 0 3 0 0 0 0 0 3 3 0 4 5 0 3 0 0 0 0 2 1 0 0 0 4 4 0 4 1 0 0 2 0 0 1 0 6 1 5 0 7 0 0 0 0 4 2 2 0 2 0 2 0 0 0 4 4 0 0 0 8 6 3 0 0 0 0 4 0 0 6 0 0 0 9 0 0 3 0 2 5 5 1 0 5 0 5 3 0 2 5 0 3 3 15 2 6 1 2 11 2 5 8 6 16 2 3 3 2 6 4 5 4 9 10 3 2 10 3 3 1 3 9 1 6
173x284 9 14 6 0 28 69 19 5 7 17 21 23 0 4 1 4 1 17 12 20 12 18 14 7 17 7 11 20 9 12 25 7 13 23 8 20 20 12 17 5 9 13 11 6 6 15 12 7 18 0 15 3 7 16 19 25 7 10 10 10 17 8 26 9 14 14 15 10 11 0 4 16 11 5 5 6 6 10 5 7 5 10 13 6 3 8 20 8 11 17 25 7 13 13 14 21 5 9 3 6 18 3 1 5 18 10 13 19 2 6 5 10 19 11 3 13 7 16 24 29 17 6 5 38 1 12 16 9 9 5 6 19 9 11 28 8 4 11 4 15 8 11 8 17 1 18 22 14 5 10 20 0 15 27 0 6 0 8 20 2 13 16 14 7 22 18 20 5 9 16 7 16 23 7 5 13 18 4 14 11 12 1 16 7 12 7 22 6 8 6 13 7 18 18 20 14 10 15 5 7 11 1 19 8 6 7 12 15 10 18 24 20 8 44 16 5 28 10 32 19 25 12 18 19 16 53 22 17 29 14 18 19 21 12 16 37 22 24 19 7 13 30 13 7 7 13 34 5 24
205x357 20 20 13 25 59 83 23 42 13 29 18 32 13 18 12 24 6 18 24 23 26 21 35 12 23 22 16 3 28 20 53 19 9 35 40 24 20 21 11 15 17 27 41 29 10 20 20 21 8 4 18 14 16 42 38 13 23 25 35 17 7 24 29 18 36 19 15 18 17 6 26 25 25 39 21 12 29 8 16 20 28 17 15 9 10 16 15 26 24 19 21 16 16 22 16 5 22 20 21 8 28 43 20 23 31 22 8 8 22 10 20 21 24 31 6 22 27 22 15 17 22 13 10 11 18 27 9 11 27 23 19 16 28 28 14 37 9 28 16 12 24 17 10 25 26 23 34 20 21 16 35 16 8 28 17 27 10 5 11 17 19 10 23 21 15 8 18 23 18 15 19 29 20 17 13 25 23 16 22 34 5 28 17 19 12 22 45 17 14 19 13 32 29 30 19 18 19 13 39 26 21 13 6 15 37 37 20 19 27 15 26 13 16 30 81 12 70 19 71 22 41 35 38 57 13 43 42 45 115 19 26 56 62 55 29 66 30 61 55 32 44 50 48 26 19 28 16 11 53
172x401 10 1 10 1 8 42 4 14 6 3 7 15 12 4 4 0 16 6 1 6 5 25 4 12 5 0 11 5 2 6 7 25 3 8 9 7 16 6 2 0 6 10 5 16 16 12 6 12 14 12 14 12 17 13 18 4 16 2 4 8 0 25 8 22 2 9 7 3 17 5 6 6 25 3 2 22 4 7 7 8 9 1 7 2 10 4 8 7 5 0 6 7 10 6 6 4 2 9 13 17 20 11 1 16 9 5 13 13 5 2 2 5 7 10 7 11 9 5 20 9 8 13 5 12 17 13 9 3 14 11 1 14 5 24 4 14 6 15 1 10 9 1 3 6 6 13 13 12 9 8 6 16 0 12 0 10 7 2 4 7 3 4 12 7 7 8 3 0 11 2 12 8 19 3 7 12 23 11 10 2 12 10 13 14 14 8 10 10 12 6 19 9 19 0 12 10 11 5 5 5 12 8 13 9 14 18 15 7 8 10 11 3 9 28 20 3 25 6 21 6 14 8 11 19 10 17 16 15 29 6 19 16 35 13 3 16 15 17 19 17 14 8 17 46 3 13 25 9 20
236x450 6 5 18 9 27 45 11 14 15 12 15 17 19 12 15 13 10 8 5 14 2 15 8 6 15 10 11 15 8 16 0 15 6 16 8 10 26 22 10 9 10 13 21 17 15 11 18 1 25 8 25 2 10 12 6 21 10 1 6 2 18 19 6 8 5 5 19 12 19 14 7 18 5 16 11 9 3 5 2 7 16 7 8 16 1 4 15 6 7 9 25 21 11 5 13 3 12 14 1 19 12 11 3 13 4 4 16 17 7 5 15 2 16 9 15 15 2 11 6 21 12 5 12 1 8 7 5 5 9 6 10 16 12 17 1 15 10 15 4 13 11 14 13 9 3 4 14 12 9 4 14 8 2 8 5 5 6 14 13 7 4 6 21 14 10 16 10 12 8 13 2 18 20 15 10 4 10 23 20 19 11 7 4 15 7 11 24 8 3 5 14 20 9 23 13 10 11 26 7 17 4 15 34 10 17 11 20 9 12 2 10 14 4 19 31 6 31 12 32 11 20 13 19 23 12 23 24 13 49 2 55 20 23 19 8 31 23 30 17 13 27 27 29 15 9 24 38 38 22
265x584 10 19 19 23 29 66 16 45 20 40 29 34 16 15 11 14 25 10 16 25 17 25 20 17 23 14 28 25 26 14 32 28 18 24 15 5 14 13 11 34 17 30 22 31 24 14 20 23 23 13 21 19 23 21 27 23 22 11 29 23 30 31 38 52 14 10 23 21 18 27 15 30 26 32 31 20 15 17 18 21 33 17 14 10 5 20 7 18 40 30 19 8 23 20 23 7 22 19 8 18 27 22 19 17 20 14 15 35 19 18 27 20 21 22 15 14 16 23 21 22 20 15 4 19 11 20 14 21 31 15 8 26 27 46 16 18 18 12 1 16 25 11 13 25 7 31 8 30 11 15 35 20 16 31 22 21 0 15 10 16 27 23 42 11 10 34 19 17 27 23 18 29 31 17 18 28 17 18 27 30 29 25 16 16 6 23 30 21 21 11 21 15 31 23 15 11 21 33 22 24 10 12 34 30 16 31 20 15 26 11 29 28 2 20 60 11 84 29 68 17 41 34 32 71 22 49 36 48 107 20 21 41 47 63 23 63 32 61 58 28 56 47 52 21 25 24 18 8 53
214x588 8 7 10 24 29 37 12 48 22 17 8 8 18 14 14 12 14 16 15 25 4 10 10 10 12 15 33 19 34 9 17 6 12 16 23 4 19 17 16 21 9 12 3 20 10 21 14 7 16 22 19 14 14 19 23 23 3 4 32 10 16 20 35 35 23 12 16 21 27 10 21 31 21 16 16 17 11 1 19 25 9 9 23 11 7 24 12 18 21 25 22 11 22 1 22 10 8 19 12 11 8 8 19 11 15 14 8 16 2 2 22 20 23 13 27 31 11 27 6 14 29 4 13 19 6 19 11 12 20 11 8 25 27 24 18 35 15 36 15 8 20 10 10 16 16 19 22 15 16 9 32 12 15 8 22 25 9 20 10 7 19 16 25 20 2 19 18 13 18 21 5 11 22 31 17 12 17 13 19 17 19 7 36 25 16 25 17 11 11 12 8 12 20 23 29 12 16 15 22 39 11 23 20 18 9 27 17 27 18 12 22 8 25 25 34 10 48 118 56 16 42 23 14 40 16 30 42 35 46 13 23 29 34 38 13 41 55 52 24 22 32 11 36 17 10 32 21 4 30
721x628 10 8 8 5 3 64 6 22 19 9 4 13 8 16 7 10 0 10 4 6 3 13 14 7 17 11 17 5 8 17 10 25 4 8 10 4 9 13 12 4 4 11 18 11 14 1 12 7 2 23 33 13 8 26 9 7 19 13 17 0 12 16 12 6 2 6 14 5 15 18 15 8 18 20 1 15 13 6 6 13 15 23 7 16 5 21 12 5 14 10 4 12 5 2 6 8 13 3 6 7 17 16 9 8 14 6 20 14 5 18 4 14 11 2 11 18 5 16 12 7 10 10 6 15 11 6 14 12 30 13 22 11 2 4 6 16 9 7 3 11 13 6 3 8 16 12 8 5 3 12 17 7 5 32 7 6 2 2 17 12 10 3 16 20 2 18 12 12 1 2 8 22 16 3 5 17 38 12 10 41 7 9 13 9 12 9 7 18 6 6 21 8 10 5 30 7 14 8 7 8 2 11 7 13 21 31 16 24 16 19 31 10 7 24 18 10 21 10 23 8 16 19 9 14 12 25 21 14 22 7 19 19 26 19 16 23 20 22 19 14 12 29 14 54 12 14 31 12 16
306x644 3 22 10 12 12 62 18 16 19 6 4 11 11 3 19 15 4 21 4 33 4 21 17 15 10 15 14 22 22 5 7 9 3 9 20 5 11 23 2 1 11 7 17 11 11 7 8 6 13 54 3 6 3 29 20 15 11 12 7 8 8 31 12 29 13 16 6 7 19 10 18 12 27 3 14 10 18 9 2 10 24 22 14 3 7 22 5 7 10 2 5 5 15 13 18 5 10 16 7 17 18 17 5 13 12 22 8 26 22 5 8 7 9 17 3 13 9 17 17 12 7 10 8 9 7 10 12 3 25 11 4 4 9 8 9 19 6 5 7 11 8 3 7 3 15 4 6 22 14 11 10 14 7 16 0 18 0 5 9 1 8 14 16 13 11 24 4 9 20 19 12 18 21 15 4 24 33 4 5 10 1 16 5 13 8 12 2 24 7 8 13 6 33 20 32 14 9 4 13 17 5 1 21 29 19 26 16 6 15 16 18 23 4 27 8 14 28 7 31 11 19 17 9 23 10 23 28 13 10 10 11 24 38 25 12 31 28 33 16 11 8 11 14 53 7 22 21 4 17
785x782 5 12 12 9 11 33 5 19 10 11 18 20 8 3 13 12 9 8 5 8 11 8 6 9 17 9 3 15 25 22 17 24 4 16 8 5 25 12 13 49 15 15 9 15 13 10 11 8 7 24 47 13 18 5 13 5 13 5 14 8 17 14 17 20 17 11 14 4 14 17 5 19 12 19 30 17 23 13 5 0 20 20 15 5 9 21 9 9 11 9 6 26 2 19 8 16 8 11 6 16 3 12 20 10 12 0 9 4 0 12 21 1 25 18 20 6 12 15 1 11 7 24 25 13 19 17 11 5 17 18 6 20 18 2 13 16 1 9 4 2 4 2 15 16 16 17 8 22 10 7 31 12 9 5 8 11 5 4 13 5 8 9 12 25 4 20 29 8 29 13 13 12 17 13 9 37 3 9 17 11 19 3 8 10 15 19 11 8 3 7 8 11 18 7 7 12 10 4 22 4 27 14 5 12 10 19 8 12 11 10 10 12 12 23 28 6 54 10 39 4 37 29 16 33 7 22 40 26 40 10 7 29 26 22 13 31 10 34 28 17 28 35 28 24 7 22 18 8 25
926x801 10 9 8 15 17 93 16 19 9 26 16 12 2 21 6 27 9 14 19 18 21 25 2 19 43 19 2 10 23 15 23 14 12 31 17 9 16 5 27 16 8 12 8 28 6 5 16 14 6 15 31 6 15 16 16 10 13 9 13 3 4 34 11 10 18 4 12 14 4 16 11 25 4 24 17 3 17 10 3 14 24 19 29 3 14 10 2 3 10 23 6 23 19 11 9 11 24 15 14 19 22 7 1 19 23 24 6 21 1 8 14 18 13 16 9 22 3 13 11 41 28 29 18 43 2 9 20 14 21 14 15 2 13 14 20 30 3 13 14 6 8 8 18 19 14 19 11 23 7 7 34 6 7 21 5 18 12 13 11 18 11 16 4 10 2 10 21 21 8 12 11 52 13 17 33 8 9 12 45 30 19 15 15 9 10 19 10 6 10 20 7 30 11 14 11 12 11 17 8 15 23 10 17 12 3 10 11 7 10 2 19 4 2 25 10 8 51 13 70 6 29 17 13 48 4 21 33 37 90 2 5 26 32 41 6 27 18 41 44 6 30 33 32 22 9 25 7 3 52
121x436 11 3 9 16 28 15 5 6 5 5 9 1 2 1 7 2 12 10 0 13 3 5 6 2 0 10 2 10 1 6 8 9 1 26 16 2 7 28 4 5 8 7 6 6 9 11 8 4 6 15 9 11 10 3 1 2 12 6 6 1 1 17 5 20 2 3 7 5 5 2 4 0 6 5 6 13 3 12 8 7 9 1 2 12 0 1 9 4 6 6 7 9 3 3 6 4 6 0 12 3 12 3 12 9 4 10 12 16 0 0 9 7 12 10 10 11 6 9 1 21 18 9 7 12 9 0 6 3 7 4 7 4 9 10 9 9 2 13 0 2 0 2 13 0 5 18 12 18 21 12 13 8 6 2 11 1 0 0 0 6 1 1 5 12 15 16 0 0 12 7 3 16 6 2 1 6 14 2 3 10 2 15 5 3 8 9 9 1 8 9 9 11 9 21 18 3 6 9 5 12 15 7 11 1 2 6 16 12 1 13 9 5 11 10 15 2 15 11 30 4 19 5 7 17 7 25 16 14 20 10 48 11 16 19 10 16 5 20 9 4 17 27 16 2 6 11 31 33 15
117x500 19 16 17 9 21 42 22 25 6 14 26 10 25 18 4 7 7 16 9 13 18 25 30 12 17 17 23 12 15 10 35 19 4 47 22 18 4 13 9 9 9 19 15 23 17 25 3 6 4 23 13 12 21 1 43 24 9 16 13 22 4 13 13 14 29 10 13 15 20 10 17 14 4 22 8 9 13 25 14 23 12 14 18 5 0 11 11 14 25 14 15 23 16 15 14 2 11 18 15 18 20 23 22 19 13 14 11 27 13 8 21 3 17 25 10 16 16 22 18 17 15 13 19 30 17 15 16 27 40 10 21 10 15 17 10 30 11 25 7 22 15 7 16 24 9 11 8 18 15 22 26 5 19 4 12 20 12 15 7 8 29 18 18 14 7 9 20 14 19 22 28 22 11 13 19 19 18 2 17 24 19 15 5 5 14 20 18 17 17 13 22 8 15 18 20 19 13 22 16 38 5 8 22 2 11 30 26 15 15 13 34 11 7 36 38 11 56 12 72 16 29 20 19 43 12 42 45 42 66 19 23 30 47 47 14 36 26 59 45 16 34 43 37 21 10 24 21 9 36
261x502 14 15 16 28 32 41 22 36 17 46 39 17 23 29 12 19 19 22 26 26 17 29 20 23 33 12 16 17 25 18 30 29 15 29 19 11 31 21 2 23 24 29 20 20 25 20 19 12 34 15 37 27 7 11 21 30 27 11 23 6 16 19 19 33 41 8 18 14 23 25 17 22 6 36 24 7 7 7 4 10 27 23 14 7 9 8 8 8 11 15 21 19 14 5 8 11 25 17 15 12 35 15 12 22 27 37 36 14 14 21 12 22 13 13 14 21 2 34 14 9 22 28 16 27 15 5 20 3 22 18 29 28 26 14 6 26 8 5 7 17 19 5 17 22 26 48 25 49 8 16 28 18 9 28 5 15 3 10 24 23 15 16 34 26 11 4 36 25 5 15 19 24 17 17 17 24 31 19 33 15 8 19 12 11 28 10 10 8 10 19 17 19 11 24 20 18 20 32 8 31 18 8 12 40 13 23 29 13 21 8 13 6 6 25 42 18 70 16 74 12 39 36 20 57 11 45 40 24 63 13 30 28 38 41 21 53 23 48 35 23 41 39 43 11 18 28 23 9 33
749x597 17 11 21 3 7 35 5 11 11 13 30 12 6 9 10 13 5 9 16 19 17 9 14 22 17 5 15 17 0 9 20 8 17 21 9 6 7 2 13 11 17 22 3 15 23 7 19 12 11 16 17 13 13 3 17 9 24 9 7 16 21 10 24 12 12 11 10 3 6 21 7 17 4 11 11 15 6 6 6 10 18 17 15 20 5 3 20 6 8 15 5 14 12 9 7 11 6 13 6 9 8 8 3 16 8 14 12 5 13 14 2 9 8 7 9 17 8 15 11 16 13 12 8 20 1 22 12 8 22 12 13 26 13 8 11 22 6 14 2 7 6 8 9 9 7 12 12 24 7 4 23 16 8 16 6 7 4 5 15 11 6 12 8 11 1 7 1 13 22 10 13 28 26 1 12 14 20 20 24 5 2 15 15 11 15 13 5 18 19 4 10 7 10 2 8 6 6 11 14 15 16 18 12 9 6 12 21 7 27 6 9 4 5 17 27 6 28 9 25 3 20 14 9 20 10 29 27 11 55 9 8 23 39 23 6 30 9 19 15 19 15 23 18 46 6 18 17 0 23
260x689 10 9 1 2 17 56 27 24 7 3 11 18 12 6 5 7 9 21 5 20 7 29 5 10 7 12 3 21 7 24 17 10 3 16 22 8 3 13 13 8 9 8 15 8 1 17 2 3 18 9 13 12 11 25 16 10 16 5 18 12 8 2 10 18 14 9 9 12 7 15 6 6 9 1 10 16 11 15 11 8 16 2 14 6 0 9 6 8 19 13 8 1 17 22 6 2 6 12 16 9 22 6 16 7 11 17 3 11 19 1 14 8 6 13 17 8 4 5 16 15 6 14 8 10 7 21 6 9 7 2 5 22 7 9 10 10 14 4 6 8 6 7 16 5 7 9 4 14 20 8 17 6 13 16 20 14 2 6 9 5 2 16 13 11 22 12 1 3 29 15 7 10 15 8 14 11 16 12 9 41 13 11 9 5 10 12 29 26 3 15 13 6 11 9 13 19 14 8 11 19 2 5 25 21 16 14 40 21 13 22 25 12 7 14 12 9 35 7 32 3 17 16 10 18 11 25 13 17 44 3 15 21 37 17 6 31 18 27 9 11 20 18 19 44 5 11 31 10 14
