,info,Tal1,Dmbx1,Emx2,Uncx,Paxip1,Ctnnb1,Prdm1,Rybp,Nfkb2,Tfdp2,Grhl1,Sp8,Irf2,Zfp287,Esr2,Zfp128,Vav1,Sp1,Ppargc1b,Sp7,Pin1,Nfya,Vsx1,Klf1,Vsx2,Mybl1,Mybl2,Rnf2,Blzf1,Topors,Nr3c2,Nfia,Taf6l,Nr4a3,Hoxd12,Hoxd13,Ttf1,Sox9,Nr2e1,Polr2b,Hltf,Sox6,Pbx3,Sox5,Foxa1,Cdc5l,Cebpg,Ciita,Rest,Ets1,Mafk,Tbx15,Scml2,Myb,Clock,Rbpj,Foxc1,Zfp422,Pias3,Runx1,Ppara,Relb,Vdr,Cdc6,Arid3a,Lhx1,Hoxb8,Hoxb9,Hic1,Lhx6,Six4,Hoxb3,Zfp263,Cbfa2t3,Ehf,Nhlh1,Gata6,Gata4,Gata5,Lpp,Nfe2l3,Nfe2l2,Tmf1,Gli1,Tbx2,En1,En2,Hnf1a,Tbx4,Zfp423,Elf1,Foxb1,Elf2,Elf4,Mxd1,Wt1,Rfx4,Bhlhe41,Sox13,Taf4b,Rfx2,Sox17,Ahr,Sall4,Med14,Smyd1,Sall3,Arid2,Zfp64,Pgr,Trps1,Hoxa1,Bach2,Bach1,Notch3,Pknox1,Pknox2,Sin3a,Etv3,Smad9,Smad5,Alx1,Egf,Mn1,Nkx3-1,Rbak,Gabpa,Nfkbiz,Zscan21,Trp73,E2f7,Esrrg,Rbpjl,Nfatc4,Nr5a1,Neurod4,Esrrb,Tbx21,Rorc,Mitf,Pax7,Pax6,Pax1,Pax3,Pax2,Pax9,Zkscan17,Gfi1,Mzf1,Runx3,Smarca4,Foxd4,Foxd3,Creb1,Srebf1,Sox11,Gmeb2,Irx4,Pou3f2,Ikzf1,Tcf23,Mtf2,Npas3,Nfatc3,Nfil3,Phox2b,Plag1,E2f2,Ddx3x,Taf2,Pou4f1,Trim33,Tsc2,Lmx1a,Nr2f2,Eomes,Wwtr1,Foxo1,Ar,Zfp354a,Elk4,Foxo4,Sall1,Mycn,Maml3,Foxp3,Atm,Uaca,Tbr1,Pml,Lhx3,Atr,Zbtb33,Ptch1,Lhx5,Barhl1,Irx5,Tfap2b,Tfap2e,Rxra,Rxrb,Gli2,Gli3,Zic4,Zic5,Zic2,Zic3,Satb1,Onecut2,Foxn4,Mnat1,Foxn1,Dlx2,Vezf1,sncg,sst,th,vip,xdh,slc17a8,slc5a7,slc6a3,slc6a8,smad3,opalin,pdgfra,palvb,reln,slc17a7,lyve,mfge8,mog,myl14,ndnf,ctss,foxj1,gad1,htr3a,igtp,acta2,alldh1l1,camk2,chat,cldn5,ngef,tiam1,slc1a2,gja1,fbll1
3169,479x629,11,4,8,0,4,14,11,9,0,4,9,9,2,6,0,7,0,4,11,3,3,4,2,5,10,1,3,8,1,6,1,8,1,7,3,11,2,0,7,1,2,4,9,5,3,1,6,6,3,0,7,0,12,3,8,0,11,1,0,10,0,24,1,12,0,5,2,3,5,5,4,1,3,7,5,7,10,1,3,0,2,2,3,2,2,4,2,3,6,4,9,0,4,6,4,3,2,5,3,4,8,12,3,6,1,1,6,6,9,18,5,2,5,8,4,5,9,7,4,0,1,7,2,15,11,0,0,6,0,5,0,12,3,16,8,6,9,10,4,9,7,0,12,2,0,6,5,5,4,10,9,13,0,2,1,5,3,2,1,0,4,6,8,3,14,7,6,6,2,1,7,4,0,10,5,3,12,4,0,9,1,10,0,5,11,10,12,14,6,0,14,5,13,8,17,0,0,5,6,0,5,5,0,2,11,3,8,2,7,2,13,0,10,7,5,3,20,3,19,3,8,14,6,1,1,14,7,6,34,5,1,14,9,4,2,10,7,15,5,15,5,9,11,2,1,1,3,2,8
3170,567x633,7,2,4,0,0,1,7,6,1,0,13,1,4,3,3,6,0,1,0,0,5,3,6,3,4,0,8,9,6,3,3,19,3,3,1,3,1,1,4,1,3,4,0,1,6,0,1,12,1,7,2,6,2,0,2,0,9,3,0,0,6,4,0,1,4,1,0,2,5,5,2,4,7,0,10,1,1,0,2,0,5,10,3,0,3,0,2,6,0,1,2,5,3,2,9,0,0,1,0,2,8,9,6,1,0,0,0,2,5,8,3,5,9,0,0,7,7,0,5,5,3,11,0,6,1,4,0,3,15,4,4,0,6,0,7,0,0,0,0,0,6,6,2,6,0,6,0,7,6,3,5,8,0,0,1,4,5,4,8,2,1,1,3,2,1,4,4,5,7,1,2,6,0,3,0,8,4,11,1,4,1,0,0,4,3,12,5,2,1,5,4,0,5,11,14,5,0,0,4,5,0,5,4,0,2,0,0,4,2,5,8,8,1,3,4,2,10,2,9,4,2,7,6,3,6,5,3,4,0,5,2,2,3,4,2,9,3,7,9,3,8,3,2,2,6,2,0,0,7
3171,674x761,0,2,11,0,0,4,4,9,7,3,1,2,0,1,6,0,0,0,3,6,5,5,7,3,4,1,4,2,1,6,9,0,1,1,0,0,2,13,14,4,6,3,7,6,6,10,8,0,3,0,8,5,0,1,4,0,5,0,3,7,4,1,0,1,2,1,9,5,5,3,3,0,0,0,3,1,7,4,0,2,5,0,1,1,2,2,2,2,0,4,3,3,3,2,7,3,3,16,0,2,5,6,3,2,4,4,3,3,4,4,0,5,1,1,0,2,1,1,0,8,2,1,0,0,0,6,3,3,7,0,0,0,0,0,9,6,0,8,2,0,4,3,0,0,5,4,12,1,7,3,7,0,0,0,3,12,7,5,6,2,0,1,0,7,4,8,10,2,0,0,0,3,5,1,1,7,1,1,8,1,7,4,1,0,3,6,0,0,3,6,3,4,6,0,5,0,6,4,0,5,0,3,0,2,3,1,4,0,3,0,5,0,2,5,2,3,12,1,9,5,8,3,5,1,4,5,3,8,9,5,1,1,5,4,2,6,3,8,3,2,6,2,7,4,10,4,2,2,4
3178,511x383,4,4,8,3,16,15,5,4,11,4,6,15,1,9,5,13,1,18,16,8,8,9,6,1,8,9,2,18,3,3,11,19,4,6,5,3,3,3,10,8,16,7,6,8,6,14,12,8,10,19,12,9,12,11,9,10,2,15,15,8,5,18,5,7,6,8,7,5,13,0,3,13,12,16,4,6,10,10,9,15,23,2,13,9,16,5,8,5,6,1,6,2,5,10,8,4,3,13,12,2,1,18,7,3,8,3,5,24,3,9,3,5,8,10,21,6,6,1,5,6,8,6,0,15,3,9,14,11,11,10,8,8,0,1,3,4,13,6,21,0,10,1,28,3,3,12,5,4,4,3,9,8,0,20,4,7,8,10,1,4,8,7,3,15,6,7,16,14,5,9,9,16,13,16,11,21,12,17,3,12,3,10,5,15,14,7,12,3,5,0,12,11,15,8,7,15,0,6,4,2,7,1,6,6,2,4,15,0,13,1,17,1,5,10,27,9,35,3,26,7,18,15,10,3,4,23,21,10,3,5,6,18,17,13,2,21,8,26,12,1,7,16,2,5,0,10,5,2,27
3179,517x428,5,8,6,2,1,15,7,9,8,11,7,9,5,6,2,5,8,5,5,3,6,11,0,0,13,2,13,5,0,5,7,7,3,14,0,7,6,0,11,7,1,4,5,2,2,2,2,9,7,3,2,1,0,1,5,6,3,4,5,2,5,12,10,1,1,7,0,5,12,8,0,6,3,4,7,2,6,0,2,8,10,7,5,5,2,5,2,1,0,5,2,0,14,2,10,1,6,5,2,5,12,2,1,7,2,3,5,2,2,5,0,5,0,4,6,6,5,2,5,4,8,6,7,7,7,15,17,4,11,0,3,4,0,7,5,17,6,7,9,5,8,6,11,1,1,8,0,0,8,6,9,1,5,8,6,2,10,6,11,2,11,7,0,4,8,4,5,2,9,7,6,0,21,9,6,3,4,15,7,5,2,1,5,12,13,0,3,15,5,6,1,2,2,11,6,6,6,8,5,8,6,8,7,11,0,13,0,3,0,4,11,6,0,2,13,2,17,5,11,7,10,14,10,0,4,11,9,5,37,3,5,12,20,9,6,9,9,15,6,9,4,7,9,3,1,7,8,2,8
3180,553x483,11,6,9,10,8,4,4,6,1,3,3,1,8,0,2,2,2,2,2,7,4,10,3,2,17,1,3,17,7,2,4,11,4,8,5,6,1,0,4,3,5,1,8,3,8,7,3,18,16,9,2,2,1,5,1,18,10,0,3,0,1,3,6,5,8,6,0,6,0,6,5,4,4,3,3,8,5,0,0,3,1,3,8,2,0,6,4,4,4,0,2,5,10,10,6,16,3,13,1,13,6,2,0,6,5,5,2,1,1,9,2,5,12,4,2,5,4,3,13,5,14,1,10,19,0,9,7,10,3,10,5,5,8,2,10,11,1,2,9,5,12,0,5,6,0,6,4,5,8,8,8,3,0,4,5,17,1,2,2,1,8,6,6,8,6,5,5,8,10,9,0,12,8,3,4,15,1,13,1,5,7,7,3,1,20,3,13,0,1,1,6,0,7,4,9,10,1,5,8,0,0,5,5,10,5,15,9,12,5,9,7,2,6,7,15,2,20,10,17,2,21,8,11,0,4,14,13,6,30,6,4,9,12,6,5,9,5,15,11,10,4,0,12,6,0,9,1,0,5
3181,440x606,4,3,6,6,13,7,2,6,6,6,11,14,1,15,2,1,6,3,17,6,5,2,1,13,15,2,12,10,6,1,17,15,5,10,8,6,9,5,2,6,9,9,5,1,2,1,0,5,2,13,1,12,0,5,5,1,5,6,7,1,5,9,18,0,4,3,9,9,0,5,8,8,3,12,19,8,2,4,1,2,4,2,1,4,7,1,7,12,12,15,1,1,19,4,4,0,3,11,5,7,2,5,0,13,16,2,9,2,5,13,6,3,3,8,3,2,2,10,11,0,3,14,12,12,0,7,9,4,6,3,11,7,17,8,12,8,11,7,3,2,11,0,3,12,8,3,8,4,5,7,16,3,1,6,12,5,5,2,3,0,0,5,1,9,5,5,3,4,5,0,7,2,27,2,6,8,13,2,13,4,11,8,10,12,11,9,2,4,4,10,6,7,3,8,4,9,9,7,15,8,8,2,5,6,6,8,11,7,6,4,5,3,2,1,12,8,27,10,23,7,14,10,6,2,2,13,16,6,18,1,2,11,14,3,3,12,4,16,10,7,17,3,9,5,0,9,1,0,7
3182,618x642,15,5,4,5,13,9,1,9,6,1,3,7,2,3,0,0,3,0,3,5,0,1,2,7,1,0,2,4,3,6,6,4,1,4,4,0,5,4,3,8,3,2,7,4,3,1,8,0,0,0,6,6,1,0,1,4,4,0,7,8,3,0,7,7,5,4,0,9,13,6,5,5,7,1,13,1,5,2,5,0,0,4,0,1,3,2,0,2,1,1,1,2,1,0,4,0,0,10,7,7,15,8,7,1,0,1,0,0,0,3,8,0,12,5,6,4,9,19,2,7,3,7,3,7,0,2,1,1,7,10,4,3,8,2,5,7,0,1,2,3,0,1,7,4,10,0,0,2,3,0,12,5,3,1,2,7,0,3,2,2,2,0,9,3,6,10,4,2,10,1,0,4,2,1,0,13,1,10,5,0,0,3,0,5,4,0,2,4,4,5,0,1,7,5,1,11,6,22,1,1,7,3,3,0,7,13,0,4,2,0,2,0,7,11,6,0,17,3,9,2,9,8,5,2,3,8,6,5,9,4,1,8,5,7,0,7,7,13,7,5,3,9,5,2,3,5,0,0,8
3183,645x738,18,0,3,1,0,0,2,10,2,1,2,11,5,0,0,0,0,0,0,7,0,2,0,3,0,0,6,1,0,0,1,19,5,0,0,2,3,1,6,8,0,1,0,0,2,2,0,1,2,0,5,0,7,5,0,0,0,3,0,0,1,0,1,2,6,0,6,4,2,4,5,7,0,0,6,0,0,0,0,1,0,0,0,1,4,0,5,1,1,1,0,0,0,7,2,2,0,1,0,2,8,1,0,0,1,0,0,3,0,6,0,2,2,1,1,5,3,8,1,2,0,0,5,2,0,5,2,4,1,1,5,1,0,9,0,0,3,0,1,0,6,3,2,12,1,2,1,0,0,0,11,5,0,5,0,10,0,1,0,0,0,0,0,0,0,1,6,4,9,0,0,9,1,0,0,2,5,0,1,4,2,2,0,1,0,6,3,1,6,1,5,0,2,1,5,3,1,10,5,2,1,3,3,0,1,2,1,0,4,0,0,4,1,5,2,0,8,4,3,1,3,3,7,1,5,4,2,1,6,0,1,1,2,5,6,7,3,6,1,3,2,1,0,1,1,1,1,1,5
3184,567x762,0,3,0,0,6,0,2,15,0,4,0,1,0,6,0,0,4,2,2,6,2,0,5,3,0,0,4,0,5,0,3,2,2,5,0,4,4,0,0,6,6,1,9,0,5,1,4,10,0,6,8,2,4,1,0,2,0,1,1,0,0,0,9,3,9,0,0,10,1,3,8,9,4,3,10,0,0,1,3,1,0,12,3,3,3,5,1,0,0,1,0,0,4,0,6,2,5,4,1,3,3,3,2,4,5,0,0,5,2,6,5,6,0,3,0,8,5,7,2,6,0,8,1,4,2,3,0,1,7,2,0,4,0,8,1,0,0,1,0,6,0,1,6,6,3,4,4,2,4,6,3,1,0,0,0,7,2,0,4,3,2,5,6,2,3,4,1,0,19,7,2,6,5,5,0,10,0,3,3,1,0,0,0,2,1,8,5,0,2,2,5,4,2,5,7,2,5,4,7,0,8,0,9,5,1,0,0,0,1,7,0,9,3,9,7,4,5,1,9,2,6,3,3,0,0,2,2,3,6,0,1,2,0,5,6,3,2,6,4,4,6,2,10,0,7,2,0,0,2
3189,565x397,1,4,5,2,7,15,8,13,7,4,0,6,8,4,9,9,10,1,11,5,3,1,6,6,2,1,7,6,1,6,18,7,3,12,6,0,6,0,3,2,2,12,11,5,3,1,13,2,4,7,0,11,3,5,8,2,1,3,10,4,5,6,1,8,3,0,20,5,6,2,7,8,0,5,6,0,2,1,0,0,4,2,9,0,3,5,3,3,2,3,2,0,4,4,5,5,6,5,2,6,0,1,7,1,4,9,4,5,8,3,1,1,13,11,6,5,4,12,6,7,3,12,2,3,2,0,0,2,4,6,2,1,6,1,7,1,0,5,2,1,10,4,2,10,1,8,0,0,15,3,17,1,6,3,0,13,2,0,5,1,3,3,5,1,0,11,6,5,0,7,4,5,5,6,1,2,0,4,1,3,1,8,2,0,7,1,0,1,5,1,2,1,6,4,10,0,8,1,12,2,10,9,6,3,5,5,3,5,3,6,1,1,6,1,10,5,20,7,11,4,17,9,6,0,0,9,7,10,3,3,2,6,9,2,2,14,3,11,6,0,8,12,2,4,0,8,7,0,10
3190,680x711,3,0,20,2,6,33,9,7,7,14,4,0,9,8,1,0,0,4,4,10,9,3,9,5,2,12,4,24,1,1,10,21,0,16,7,0,1,18,2,4,5,4,8,8,2,3,3,11,6,8,4,7,2,17,8,6,9,3,7,5,7,6,4,2,3,9,6,6,4,12,14,10,10,6,9,0,6,10,3,1,4,7,2,0,4,0,2,0,0,1,9,5,4,7,3,2,5,2,2,7,4,8,11,4,10,9,3,4,8,11,5,2,5,21,0,15,2,0,4,5,3,6,6,0,1,9,5,7,13,14,16,7,6,3,0,9,3,4,3,12,8,6,6,6,1,14,2,6,1,5,7,0,2,16,0,27,1,11,3,2,4,3,11,14,13,3,6,6,4,5,3,1,2,5,2,12,11,11,8,4,8,8,0,2,11,5,1,0,8,6,8,0,7,3,14,0,2,0,9,5,6,6,11,3,11,4,15,6,6,15,6,7,4,5,4,10,20,2,12,5,9,5,2,4,4,7,9,4,3,4,2,6,9,12,2,14,14,10,11,1,3,4,0,1,0,5,11,0,10
3194,546x259,8,1,6,4,0,0,0,2,4,2,2,8,2,4,0,5,3,6,10,4,5,8,0,6,1,2,2,6,4,6,15,15,5,3,1,6,2,5,2,1,4,6,0,0,4,14,8,3,4,2,10,0,2,1,1,11,1,7,5,3,1,5,0,6,4,1,10,0,3,6,3,0,4,1,15,9,0,3,0,2,2,9,6,6,2,1,0,0,3,3,5,0,8,0,1,2,2,12,4,1,9,4,2,6,8,1,7,1,3,8,5,1,0,7,2,4,0,0,8,3,2,6,10,7,0,3,2,1,10,0,3,0,5,0,2,10,0,0,7,7,2,0,8,2,1,4,5,0,1,0,6,0,2,0,3,2,8,0,6,3,0,0,11,3,3,2,7,1,5,7,0,9,11,2,4,4,1,9,7,6,7,6,7,3,6,3,3,0,3,9,7,2,5,5,7,0,0,3,9,4,1,7,7,0,3,5,7,4,0,3,4,12,1,0,6,4,12,4,12,7,9,12,3,3,1,8,7,4,0,9,9,5,5,5,1,5,5,9,10,0,4,28,2,4,0,1,1,0,23
3195,551x323,1,5,16,7,4,10,7,20,17,4,14,8,5,2,13,16,10,16,19,10,22,15,5,5,8,4,12,5,3,8,21,18,12,10,6,5,13,6,1,16,8,16,16,10,1,7,16,9,8,6,18,7,8,3,14,5,21,4,10,3,9,6,3,8,1,3,4,17,9,6,7,21,10,14,19,7,7,4,4,3,7,19,16,10,2,19,18,3,11,6,1,3,12,2,12,11,3,18,4,4,9,17,3,15,11,2,9,13,7,10,12,8,7,20,8,19,7,13,13,8,16,19,3,8,12,9,9,10,14,6,7,14,6,9,4,4,11,5,8,5,4,6,7,9,4,3,4,12,2,1,17,6,4,11,1,5,5,3,3,4,14,8,3,8,16,2,9,16,26,7,4,8,16,0,0,2,11,20,8,4,7,13,6,16,4,9,21,8,17,12,5,7,11,3,10,13,1,5,14,16,11,7,4,6,9,7,11,13,6,11,5,1,4,19,28,10,32,8,25,6,19,5,9,4,10,23,17,15,3,6,1,11,15,12,6,21,12,22,20,0,16,4,4,2,3,13,8,3,4
3196,612x354,4,3,4,7,6,2,2,5,1,4,8,2,0,7,3,1,0,6,2,1,1,2,0,7,1,1,3,0,4,1,0,8,0,3,1,0,1,3,1,4,1,6,5,0,0,4,6,0,9,2,7,0,8,1,0,0,0,0,5,0,0,0,4,3,4,8,14,3,1,7,2,2,0,0,7,1,4,0,0,2,2,3,0,0,1,4,0,0,4,8,11,1,1,1,7,6,2,0,0,3,10,0,1,0,0,2,8,6,3,6,10,4,2,1,5,0,0,15,5,3,2,1,1,10,3,7,3,1,3,3,0,0,17,0,2,3,0,7,8,4,9,0,3,2,9,4,5,6,0,1,5,6,0,11,8,7,3,4,6,6,5,2,0,1,2,0,0,11,7,6,0,1,5,9,7,3,5,2,0,2,7,6,2,1,0,0,3,0,7,0,7,1,0,8,2,6,0,1,5,5,2,4,4,0,1,1,0,4,7,1,1,0,0,0,9,3,11,5,11,3,8,10,1,1,7,1,5,1,58,4,1,2,2,5,5,6,5,5,5,9,0,11,10,5,1,2,2,0,20
3197,636x375,4,2,0,0,2,4,6,1,8,2,2,0,5,5,1,8,0,0,0,4,2,0,1,2,5,0,2,0,3,0,1,8,0,2,3,0,0,0,4,0,1,3,2,0,0,5,3,0,0,1,1,0,7,0,0,5,1,0,1,3,5,8,0,1,5,2,0,1,1,4,6,8,0,1,10,5,0,8,0,3,5,3,0,0,5,0,2,0,3,1,0,0,2,0,2,1,1,0,1,0,1,0,3,0,10,1,0,0,0,3,0,0,1,3,1,0,4,2,2,3,6,0,0,0,2,9,0,0,1,4,2,0,0,8,4,1,0,0,5,0,5,6,0,0,2,1,0,0,3,2,4,1,0,0,0,0,5,1,2,0,1,0,0,8,2,0,0,0,6,7,7,4,1,0,1,5,1,2,12,5,10,0,0,0,1,0,3,4,0,0,0,1,0,2,9,8,0,0,5,0,0,4,2,3,0,2,4,5,0,0,0,0,1,5,4,0,7,1,8,3,8,10,0,2,5,4,5,3,7,0,3,3,1,1,6,6,3,2,0,2,3,1,1,1,1,2,0,0,3
3198,674x532,3,0,2,0,3,9,0,5,4,0,2,0,1,3,4,0,0,7,3,0,2,0,0,0,0,0,1,1,4,1,5,8,3,5,0,0,3,0,0,2,5,8,1,0,1,5,0,0,1,1,1,4,0,1,4,2,1,1,0,2,1,1,0,0,0,2,5,5,0,12,0,0,2,0,0,2,1,4,4,0,0,3,3,0,0,2,1,0,0,0,2,0,4,6,5,1,1,0,6,4,0,2,2,7,0,0,0,0,2,0,6,3,0,3,2,5,3,3,1,2,2,4,0,0,0,4,0,1,0,1,5,7,1,6,10,7,9,0,0,1,0,0,0,0,0,0,0,0,1,1,3,1,0,3,0,6,0,3,5,0,1,6,1,0,0,2,3,1,3,1,2,0,10,6,1,4,8,5,1,1,4,6,0,5,2,5,0,0,3,5,1,0,0,13,4,3,0,1,4,7,0,9,3,1,4,1,0,5,1,0,4,1,0,0,4,1,5,1,3,2,4,0,1,1,3,5,3,3,26,2,0,2,2,2,0,1,10,3,5,9,1,0,10,0,0,2,0,0,3
3202,612x438,0,0,0,2,6,0,3,4,0,0,4,1,0,4,3,4,3,2,1,2,0,5,0,0,1,4,0,1,2,1,7,11,0,1,0,4,0,4,0,0,0,5,0,1,0,0,1,0,0,5,5,3,0,8,2,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,3,3,5,0,2,15,0,0,0,0,0,0,0,2,2,2,3,0,0,0,1,1,0,2,6,8,0,4,9,0,0,0,0,5,3,0,0,0,1,8,9,5,0,1,4,1,0,1,3,3,0,0,1,1,0,9,0,2,2,1,1,5,1,1,0,1,1,8,0,3,7,0,4,3,5,2,0,3,0,0,13,2,5,6,5,1,0,0,1,3,2,0,0,9,3,4,8,1,0,3,2,0,0,8,0,5,0,3,0,1,1,0,0,2,5,1,0,10,0,0,3,1,4,5,0,0,10,2,1,7,5,0,0,3,0,7,0,0,5,3,3,9,1,6,4,5,5,1,0,4,4,2,4,79,1,1,4,4,0,3,3,1,5,4,12,2,1,20,1,9,2,3,1,5
3203,652x451,9,0,5,0,4,11,5,14,4,3,0,0,4,9,8,4,3,4,2,4,0,22,4,1,5,2,0,6,0,2,3,0,10,0,4,3,0,0,12,8,0,2,0,17,1,4,5,1,7,2,1,0,8,6,3,9,1,0,6,0,5,5,14,5,1,0,3,4,0,3,4,11,2,1,1,6,1,0,1,2,2,2,9,1,7,0,11,1,0,9,0,5,0,2,6,6,4,4,0,9,7,1,3,1,10,4,0,0,2,1,0,0,2,2,2,8,0,0,3,1,2,0,3,3,0,1,2,3,3,0,5,0,0,1,8,11,0,1,0,0,8,2,8,7,2,0,0,7,0,5,13,5,1,2,0,11,5,2,6,3,5,2,3,5,1,1,1,6,1,0,3,0,0,1,5,0,3,2,2,1,2,4,6,0,9,7,3,0,9,1,3,0,0,4,0,8,2,4,6,0,1,5,0,6,4,3,0,0,8,0,5,0,4,1,9,1,7,1,13,3,5,3,6,0,0,4,4,2,32,0,1,2,4,4,2,7,4,10,5,3,3,0,5,3,1,2,6,1,1
3204,605x515,0,0,9,1,5,6,5,10,1,2,2,7,0,0,0,0,0,1,8,0,0,3,2,0,4,3,1,2,3,1,1,3,0,5,0,3,0,2,12,0,0,2,1,6,2,0,6,8,1,4,1,3,2,2,1,2,0,3,8,0,1,3,1,8,1,2,3,2,11,4,0,4,1,0,3,0,2,0,2,2,0,9,1,4,0,0,2,3,4,0,0,0,3,1,8,0,1,0,3,6,8,3,2,0,0,0,0,2,5,0,1,0,2,0,3,15,0,0,0,11,1,6,1,1,5,3,0,1,2,0,1,2,3,1,0,4,1,0,2,7,0,5,4,1,7,6,2,0,0,2,7,6,1,0,1,16,1,1,3,4,0,2,0,4,3,6,4,4,5,1,11,0,8,0,1,1,1,0,0,0,6,0,0,1,4,1,1,4,0,0,5,1,0,2,11,4,3,3,4,1,5,1,2,9,1,0,3,5,0,1,0,6,0,6,6,2,8,2,5,1,4,2,3,0,4,6,4,2,0,0,4,4,2,1,1,5,4,2,3,0,2,0,2,1,0,2,0,0,3
3205,546x535,15,5,4,6,8,26,3,8,17,7,5,0,11,7,14,11,5,4,13,8,4,2,7,2,10,2,4,4,5,3,5,24,1,5,5,3,9,15,7,4,4,9,9,10,3,5,8,14,9,11,8,5,2,5,6,3,17,4,12,2,0,7,14,13,9,15,13,13,8,1,5,5,8,5,4,0,16,2,5,6,4,20,1,1,5,4,8,16,10,10,16,5,3,9,12,4,9,9,2,6,5,5,5,4,4,12,9,5,15,10,9,7,12,11,11,2,9,9,1,17,7,20,2,10,10,10,1,9,1,6,8,4,18,6,6,2,10,5,6,3,5,1,3,10,9,7,3,2,0,9,17,1,8,13,9,8,2,3,6,3,3,1,7,9,24,11,3,2,7,10,13,10,9,2,4,19,9,1,4,11,8,13,5,15,27,7,26,7,17,5,3,7,14,9,14,12,9,16,8,2,6,3,9,1,7,12,2,0,25,1,7,4,15,11,20,5,30,6,18,4,15,4,7,1,0,10,19,14,1,1,1,10,14,20,5,19,8,32,12,0,12,1,3,1,1,11,5,2,0
3206,561x601,2,0,1,5,3,9,3,13,1,0,4,1,1,1,0,1,0,0,1,1,0,5,6,0,5,0,1,3,1,0,14,3,0,2,1,4,0,6,3,3,0,1,10,1,0,2,10,0,0,5,6,0,0,13,1,1,0,2,0,0,1,0,0,2,4,3,4,2,2,0,3,5,0,2,7,2,3,3,5,3,4,4,2,4,6,4,0,1,1,1,3,0,2,1,12,7,1,6,0,2,2,15,8,4,0,0,0,0,1,4,1,0,14,1,0,0,0,2,0,9,8,6,0,5,0,8,1,1,3,2,8,7,5,2,1,2,5,0,0,4,0,5,2,0,8,6,5,3,9,1,1,0,3,1,2,10,1,6,0,0,0,0,5,6,0,7,3,1,5,6,0,1,12,0,0,5,2,1,4,0,7,0,0,4,4,0,2,6,7,0,6,2,4,6,5,2,2,3,4,1,0,3,4,7,1,12,0,3,2,4,1,1,1,7,4,1,18,3,3,4,3,17,5,1,2,6,4,5,2,3,5,5,1,3,2,6,4,11,6,1,4,5,1,3,8,4,1,1,6
3209,429x346,0,0,6,5,8,14,11,11,3,3,13,8,7,4,6,15,15,7,15,6,14,20,9,8,6,5,11,8,13,7,32,10,6,7,9,6,16,0,8,4,15,6,13,8,1,7,17,6,8,6,12,3,1,3,9,1,7,11,14,7,5,14,7,1,11,3,6,25,4,0,16,12,21,11,16,3,3,12,12,7,9,10,17,4,13,7,9,11,7,2,0,2,7,12,16,6,6,14,16,9,13,7,8,15,11,2,5,12,5,14,12,6,3,0,2,14,15,11,7,6,7,7,10,19,5,17,13,11,26,12,15,18,0,0,3,10,8,14,7,5,6,4,8,8,5,3,4,8,14,9,10,5,2,15,5,10,11,9,8,1,1,6,17,5,0,4,13,15,6,12,5,18,15,0,11,28,12,16,8,8,10,11,2,7,9,5,8,5,2,4,3,6,3,14,4,10,10,15,12,2,3,10,8,3,13,10,10,9,15,2,11,8,6,14,24,7,47,10,23,7,13,4,8,6,1,16,19,9,0,2,8,18,16,13,0,14,10,15,12,1,11,8,2,2,0,15,4,0,11
3210,581x805,5,6,0,5,6,4,0,0,2,1,5,0,0,4,3,0,3,0,2,2,3,0,3,1,2,0,2,0,1,0,6,4,16,7,4,0,6,4,3,6,3,8,5,0,2,5,0,0,0,1,2,0,1,0,1,3,5,1,1,0,2,1,2,5,0,2,0,2,3,1,1,0,0,4,3,1,5,1,1,3,1,0,0,4,0,2,0,3,0,0,1,4,4,0,0,0,3,0,0,1,0,1,0,9,4,0,1,5,0,1,0,0,5,2,0,0,4,1,7,0,0,3,0,0,0,3,0,6,6,0,5,0,0,10,0,0,4,7,0,0,7,0,0,0,1,2,0,5,8,3,7,2,9,5,0,5,9,5,8,1,0,7,7,0,0,5,1,1,5,0,0,2,2,0,0,1,4,0,3,5,4,0,3,4,2,0,0,2,1,1,3,2,3,6,0,3,2,0,0,2,7,1,1,1,0,1,1,2,5,0,0,0,4,0,3,2,4,1,8,1,5,13,3,0,2,1,4,4,3,7,3,5,0,5,2,3,2,4,9,1,6,11,1,2,1,1,0,0,16
3213,598x384,3,5,3,3,8,4,4,10,0,2,1,15,3,1,8,4,0,5,4,0,1,2,6,1,1,6,0,0,7,0,4,13,5,0,5,0,9,0,0,6,0,0,1,5,1,0,12,6,3,2,1,5,5,1,13,0,0,0,0,0,0,0,0,0,4,1,1,2,7,2,7,3,0,2,0,3,1,2,1,0,0,0,5,0,1,0,3,7,0,12,2,1,1,0,3,11,6,1,2,1,0,4,10,1,0,4,7,0,0,3,3,1,0,1,3,2,0,1,1,0,8,1,4,0,1,0,3,0,2,4,4,0,3,2,0,2,0,0,1,1,2,0,0,1,5,2,0,0,0,6,2,2,5,7,0,4,3,0,7,2,0,0,2,1,6,5,1,1,0,3,5,0,5,0,0,3,4,1,5,6,0,1,1,3,1,0,4,3,1,0,0,0,4,9,3,4,4,0,0,3,0,4,4,10,5,1,1,2,4,0,6,0,2,0,5,0,13,3,8,3,7,10,3,1,1,6,5,2,0,3,1,4,6,4,1,4,4,5,8,0,0,5,6,2,2,1,0,0,14
